Timestamp (ms),Node Power (W),Socket 0 CPU Power (W),Socket 0 GPU Power (W),Socket 0 Mem Power (W),Socket 1 CPU Power (W),Socket 1 GPU Power (W),Socket 1 Mem Power (W)
1696448590535, 624.000000, 162.000000, 118.000000, 21.000000,159.000000, 120.000000, 21.000000
1696448590584, 637.000000, 163.000000, 119.000000, 21.000000,169.000000, 121.000000, 21.000000
1696448590634, 624.000000, 165.000000, 119.000000, 21.000000,168.000000, 121.000000, 21.000000
1696448590683, 617.000000, 164.000000, 118.000000, 21.000000,165.000000, 121.000000, 21.000000
1696448590733, 626.000000, 167.000000, 119.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448590784, 622.000000, 160.000000, 119.000000, 21.000000,165.000000, 121.000000, 21.000000
1696448590833, 624.000000, 166.000000, 119.000000, 21.000000,163.000000, 121.000000, 21.000000
1696448590883, 620.000000, 163.000000, 119.000000, 21.000000,158.000000, 121.000000, 20.000000
1696448590934, 626.000000, 165.000000, 119.000000, 21.000000,166.000000, 121.000000, 21.000000
1696448590983, 613.000000, 163.000000, 119.000000, 21.000000,160.000000, 121.000000, 21.000000
1696448591032, 628.000000, 163.000000, 119.000000, 21.000000,158.000000, 121.000000, 21.000000
1696448591084, 622.000000, 167.000000, 119.000000, 21.000000,163.000000, 121.000000, 21.000000
1696448591133, 639.000000, 165.000000, 119.000000, 21.000000,166.000000, 121.000000, 21.000000
1696448591183, 624.000000, 164.000000, 118.000000, 21.000000,166.000000, 121.000000, 21.000000
1696448591233, 622.000000, 162.000000, 119.000000, 21.000000,160.000000, 120.000000, 21.000000
1696448591283, 624.000000, 162.000000, 119.000000, 21.000000,166.000000, 121.000000, 21.000000
1696448591333, 628.000000, 165.000000, 119.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448591383, 620.000000, 164.000000, 118.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448591434, 620.000000, 164.000000, 118.000000, 21.000000,163.000000, 121.000000, 21.000000
1696448591483, 622.000000, 161.000000, 118.000000, 21.000000,162.000000, 121.000000, 21.000000
1696448591535, 626.000000, 164.000000, 118.000000, 21.000000,164.000000, 121.000000, 20.000000
1696448591584, 617.000000, 160.000000, 118.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448591634, 617.000000, 161.000000, 118.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448591683, 624.000000, 161.000000, 118.000000, 21.000000,175.000000, 121.000000, 21.000000
1696448591735, 622.000000, 165.000000, 118.000000, 21.000000,170.000000, 120.000000, 21.000000
1696448591783, 620.000000, 163.000000, 118.000000, 21.000000,171.000000, 120.000000, 21.000000
1696448591834, 613.000000, 162.000000, 118.000000, 21.000000,162.000000, 121.000000, 21.000000
1696448591884, 624.000000, 161.000000, 118.000000, 21.000000,167.000000, 120.000000, 21.000000
1696448591935, 626.000000, 159.000000, 118.000000, 21.000000,163.000000, 122.000000, 21.000000
1696448591983, 613.000000, 161.000000, 118.000000, 21.000000,163.000000, 121.000000, 21.000000
1696448592034, 556.000000, 129.000000, 118.000000, 20.000000,130.000000, 120.000000, 20.000000
1696448592081, 622.000000, 168.000000, 119.000000, 21.000000,160.000000, 121.000000, 21.000000
1696448592132, 622.000000, 161.000000, 118.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448592183, 617.000000, 165.000000, 119.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448592234, 624.000000, 161.000000, 119.000000, 21.000000,161.000000, 121.000000, 20.000000
1696448592283, 626.000000, 163.000000, 118.000000, 21.000000,162.000000, 121.000000, 20.000000
1696448592333, 622.000000, 162.000000, 119.000000, 21.000000,163.000000, 121.000000, 21.000000
1696448592384, 620.000000, 168.000000, 118.000000, 21.000000,162.000000, 121.000000, 21.000000
1696448592433, 622.000000, 157.000000, 119.000000, 21.000000,162.000000, 120.000000, 21.000000
1696448592484, 622.000000, 163.000000, 118.000000, 21.000000,160.000000, 122.000000, 21.000000
1696448592533, 613.000000, 157.000000, 119.000000, 21.000000,161.000000, 121.000000, 21.000000
1696448592583, 620.000000, 161.000000, 118.000000, 21.000000,165.000000, 121.000000, 21.000000
1696448592633, 622.000000, 165.000000, 119.000000, 21.000000,165.000000, 121.000000, 21.000000
1696448592684, 613.000000, 162.000000, 119.000000, 21.000000,160.000000, 121.000000, 21.000000
1696448592733, 611.000000, 157.000000, 118.000000, 21.000000,151.000000, 121.000000, 20.000000
1696448592783, 620.000000, 164.000000, 119.000000, 21.000000,165.000000, 120.000000, 21.000000
1696448592831, 631.000000, 162.000000, 119.000000, 21.000000,164.000000, 121.000000, 20.000000
1696448592885, 622.000000, 164.000000, 119.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448592933, 576.000000, 152.000000, 119.000000, 21.000000,134.000000, 120.000000, 21.000000
1696448592983, 626.000000, 163.000000, 119.000000, 21.000000,170.000000, 121.000000, 21.000000
1696448593031, 635.000000, 163.000000, 119.000000, 21.000000,172.000000, 121.000000, 21.000000
1696448593084, 628.000000, 162.000000, 119.000000, 21.000000,175.000000, 121.000000, 21.000000
1696448593134, 582.000000, 134.000000, 118.000000, 22.000000,149.000000, 120.000000, 22.000000
1696448593184, 626.000000, 160.000000, 119.000000, 20.000000,171.000000, 121.000000, 21.000000
1696448593232, 624.000000, 163.000000, 119.000000, 21.000000,161.000000, 121.000000, 21.000000
1696448593283, 626.000000, 163.000000, 119.000000, 21.000000,163.000000, 121.000000, 21.000000
1696448593334, 554.000000, 130.000000, 118.000000, 20.000000,130.000000, 120.000000, 21.000000
1696448593383, 620.000000, 161.000000, 119.000000, 21.000000,160.000000, 120.000000, 21.000000
1696448593432, 611.000000, 161.000000, 118.000000, 21.000000,158.000000, 121.000000, 20.000000
1696448593484, 628.000000, 160.000000, 118.000000, 21.000000,165.000000, 121.000000, 21.000000
1696448593533, 595.000000, 157.000000, 119.000000, 21.000000,133.000000, 120.000000, 21.000000
1696448593583, 628.000000, 165.000000, 118.000000, 21.000000,158.000000, 121.000000, 21.000000
1696448593634, 620.000000, 162.000000, 119.000000, 21.000000,162.000000, 121.000000, 21.000000
1696448593684, 615.000000, 159.000000, 118.000000, 21.000000,165.000000, 121.000000, 21.000000
1696448593733, 628.000000, 166.000000, 119.000000, 21.000000,162.000000, 121.000000, 21.000000
1696448593784, 622.000000, 162.000000, 119.000000, 21.000000,166.000000, 122.000000, 21.000000
1696448593834, 631.000000, 164.000000, 119.000000, 21.000000,159.000000, 121.000000, 21.000000
1696448593884, 617.000000, 163.000000, 119.000000, 20.000000,167.000000, 121.000000, 20.000000
1696448593933, 615.000000, 165.000000, 119.000000, 21.000000,166.000000, 121.000000, 21.000000
1696448593984, 611.000000, 165.000000, 119.000000, 21.000000,162.000000, 121.000000, 21.000000
1696448594034, 620.000000, 163.000000, 119.000000, 21.000000,159.000000, 121.000000, 20.000000
1696448594084, 620.000000, 165.000000, 119.000000, 21.000000,167.000000, 122.000000, 21.000000
1696448594134, 617.000000, 158.000000, 119.000000, 21.000000,164.000000, 121.000000, 20.000000
1696448594183, 558.000000, 133.000000, 118.000000, 21.000000,131.000000, 121.000000, 21.000000
1696448594233, 626.000000, 163.000000, 119.000000, 21.000000,172.000000, 121.000000, 21.000000
1696448594284, 622.000000, 163.000000, 119.000000, 21.000000,165.000000, 121.000000, 21.000000
1696448594333, 622.000000, 164.000000, 119.000000, 21.000000,171.000000, 123.000000, 21.000000
1696448594384, 626.000000, 163.000000, 119.000000, 22.000000,171.000000, 121.000000, 24.000000
1696448594434, 628.000000, 164.000000, 119.000000, 21.000000,178.000000, 122.000000, 21.000000
1696448594483, 620.000000, 162.000000, 119.000000, 21.000000,168.000000, 121.000000, 21.000000
1696448594533, 626.000000, 163.000000, 119.000000, 21.000000,161.000000, 122.000000, 21.000000
1696448594583, 617.000000, 159.000000, 119.000000, 22.000000,165.000000, 121.000000, 20.000000
1696448594634, 635.000000, 164.000000, 118.000000, 21.000000,163.000000, 121.000000, 21.000000
1696448594682, 613.000000, 161.000000, 119.000000, 21.000000,171.000000, 122.000000, 21.000000
1696448594734, 613.000000, 162.000000, 119.000000, 21.000000,163.000000, 122.000000, 20.000000
1696448594785, 613.000000, 166.000000, 119.000000, 21.000000,165.000000, 122.000000, 21.000000
1696448594834, 624.000000, 167.000000, 119.000000, 21.000000,165.000000, 122.000000, 21.000000
1696448594883, 615.000000, 163.000000, 119.000000, 21.000000,165.000000, 121.000000, 21.000000
1696448594934, 615.000000, 165.000000, 119.000000, 21.000000,165.000000, 122.000000, 21.000000
1696448594984, 624.000000, 163.000000, 118.000000, 21.000000,167.000000, 121.000000, 21.000000
1696448595033, 617.000000, 162.000000, 119.000000, 21.000000,166.000000, 122.000000, 21.000000
1696448595083, 556.000000, 136.000000, 118.000000, 21.000000,126.000000, 120.000000, 20.000000
1696448595133, 622.000000, 166.000000, 118.000000, 21.000000,162.000000, 121.000000, 21.000000
1696448595183, 626.000000, 158.000000, 118.000000, 21.000000,161.000000, 121.000000, 21.000000
1696448595233, 617.000000, 163.000000, 119.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448595283, 569.000000, 159.000000, 119.000000, 21.000000,133.000000, 120.000000, 21.000000
1696448595334, 617.000000, 163.000000, 118.000000, 21.000000,162.000000, 121.000000, 21.000000
1696448595384, 626.000000, 163.000000, 119.000000, 21.000000,168.000000, 121.000000, 21.000000
1696448595434, 620.000000, 162.000000, 119.000000, 21.000000,162.000000, 121.000000, 21.000000
1696448595484, 622.000000, 166.000000, 118.000000, 21.000000,166.000000, 121.000000, 21.000000
1696448595535, 622.000000, 164.000000, 119.000000, 21.000000,169.000000, 121.000000, 21.000000
1696448595584, 633.000000, 163.000000, 118.000000, 21.000000,172.000000, 121.000000, 21.000000
1696448595633, 631.000000, 162.000000, 119.000000, 21.000000,168.000000, 121.000000, 21.000000
1696448595683, 620.000000, 145.000000, 118.000000, 21.000000,169.000000, 121.000000, 21.000000
1696448595734, 622.000000, 161.000000, 118.000000, 21.000000,169.000000, 121.000000, 21.000000
1696448595784, 631.000000, 163.000000, 118.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448595833, 620.000000, 166.000000, 119.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448595882, 602.000000, 159.000000, 119.000000, 21.000000,165.000000, 121.000000, 21.000000
1696448595935, 620.000000, 164.000000, 119.000000, 21.000000,163.000000, 122.000000, 21.000000
1696448595984, 617.000000, 167.000000, 119.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448596034, 606.000000, 158.000000, 119.000000, 21.000000,159.000000, 121.000000, 21.000000
1696448596083, 624.000000, 165.000000, 118.000000, 21.000000,163.000000, 121.000000, 21.000000
1696448596133, 611.000000, 163.000000, 119.000000, 21.000000,164.000000, 122.000000, 21.000000
1696448596183, 622.000000, 162.000000, 118.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448596233, 556.000000, 128.000000, 118.000000, 21.000000,138.000000, 121.000000, 21.000000
1696448596284, 613.000000, 161.000000, 118.000000, 21.000000,162.000000, 122.000000, 21.000000
1696448596333, 620.000000, 163.000000, 119.000000, 21.000000,159.000000, 121.000000, 21.000000
1696448596385, 620.000000, 170.000000, 119.000000, 21.000000,163.000000, 122.000000, 21.000000
1696448596433, 609.000000, 145.000000, 119.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448596483, 613.000000, 161.000000, 119.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448596534, 622.000000, 163.000000, 119.000000, 21.000000,161.000000, 121.000000, 21.000000
1696448596583, 620.000000, 166.000000, 119.000000, 21.000000,161.000000, 121.000000, 21.000000
1696448596632, 626.000000, 164.000000, 119.000000, 21.000000,166.000000, 121.000000, 21.000000
1696448596683, 617.000000, 166.000000, 119.000000, 21.000000,155.000000, 121.000000, 21.000000
1696448596734, 617.000000, 160.000000, 120.000000, 21.000000,165.000000, 121.000000, 21.000000
1696448596783, 631.000000, 164.000000, 119.000000, 21.000000,173.000000, 121.000000, 21.000000
1696448596831, 626.000000, 160.000000, 119.000000, 21.000000,168.000000, 122.000000, 21.000000
1696448596885, 637.000000, 159.000000, 119.000000, 21.000000,174.000000, 121.000000, 21.000000
1696448596932, 624.000000, 164.000000, 119.000000, 21.000000,172.000000, 121.000000, 20.000000
1696448596984, 648.000000, 163.000000, 120.000000, 21.000000,168.000000, 121.000000, 21.000000
1696448597032, 626.000000, 166.000000, 119.000000, 21.000000,167.000000, 121.000000, 21.000000
1696448597084, 631.000000, 166.000000, 120.000000, 21.000000,163.000000, 121.000000, 21.000000
1696448597134, 573.000000, 143.000000, 118.000000, 21.000000,133.000000, 120.000000, 20.000000
1696448597183, 615.000000, 163.000000, 119.000000, 21.000000,161.000000, 122.000000, 21.000000
1696448597233, 622.000000, 162.000000, 119.000000, 21.000000,162.000000, 122.000000, 21.000000
1696448597283, 615.000000, 165.000000, 119.000000, 21.000000,167.000000, 121.000000, 21.000000
1696448597333, 569.000000, 134.000000, 119.000000, 21.000000,149.000000, 120.000000, 20.000000
1696448597383, 624.000000, 159.000000, 119.000000, 21.000000,163.000000, 121.000000, 21.000000
1696448597433, 615.000000, 165.000000, 119.000000, 21.000000,160.000000, 121.000000, 21.000000
1696448597483, 631.000000, 166.000000, 120.000000, 21.000000,166.000000, 121.000000, 21.000000
1696448597534, 613.000000, 152.000000, 118.000000, 21.000000,168.000000, 121.000000, 21.000000
1696448597583, 620.000000, 163.000000, 119.000000, 21.000000,159.000000, 121.000000, 21.000000
1696448597634, 613.000000, 161.000000, 118.000000, 21.000000,163.000000, 121.000000, 20.000000
1696448597682, 624.000000, 163.000000, 119.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448597735, 631.000000, 166.000000, 120.000000, 21.000000,162.000000, 121.000000, 21.000000
1696448597781, 622.000000, 163.000000, 119.000000, 21.000000,161.000000, 121.000000, 21.000000
1696448597834, 631.000000, 163.000000, 120.000000, 21.000000,161.000000, 121.000000, 21.000000
1696448597884, 622.000000, 164.000000, 119.000000, 21.000000,165.000000, 122.000000, 21.000000
1696448597934, 620.000000, 164.000000, 120.000000, 21.000000,173.000000, 122.000000, 21.000000
1696448597982, 635.000000, 163.000000, 120.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448598035, 615.000000, 162.000000, 119.000000, 21.000000,165.000000, 122.000000, 21.000000
1696448598083, 635.000000, 162.000000, 120.000000, 21.000000,174.000000, 121.000000, 21.000000
1696448598133, 622.000000, 166.000000, 119.000000, 21.000000,170.000000, 122.000000, 21.000000
1696448598183, 624.000000, 163.000000, 120.000000, 21.000000,175.000000, 121.000000, 21.000000
1696448598234, 615.000000, 160.000000, 118.000000, 21.000000,167.000000, 121.000000, 21.000000
1696448598284, 620.000000, 164.000000, 119.000000, 21.000000,172.000000, 122.000000, 21.000000
1696448598334, 628.000000, 165.000000, 119.000000, 21.000000,167.000000, 121.000000, 21.000000
1696448598383, 622.000000, 161.000000, 119.000000, 21.000000,162.000000, 122.000000, 21.000000
1696448598433, 620.000000, 164.000000, 119.000000, 21.000000,162.000000, 121.000000, 21.000000
1696448598483, 620.000000, 160.000000, 119.000000, 21.000000,163.000000, 121.000000, 21.000000
1696448598534, 609.000000, 159.000000, 119.000000, 20.000000,162.000000, 121.000000, 20.000000
1696448598583, 622.000000, 163.000000, 119.000000, 21.000000,161.000000, 121.000000, 21.000000
1696448598633, 613.000000, 161.000000, 119.000000, 21.000000,160.000000, 121.000000, 21.000000
1696448598684, 615.000000, 160.000000, 119.000000, 21.000000,160.000000, 121.000000, 21.000000
1696448598731, 615.000000, 160.000000, 119.000000, 21.000000,163.000000, 121.000000, 21.000000
1696448598783, 620.000000, 162.000000, 120.000000, 21.000000,160.000000, 122.000000, 21.000000
1696448598834, 613.000000, 165.000000, 119.000000, 21.000000,163.000000, 121.000000, 21.000000
1696448598884, 576.000000, 159.000000, 120.000000, 21.000000,163.000000, 122.000000, 21.000000
1696448598934, 622.000000, 159.000000, 118.000000, 21.000000,162.000000, 121.000000, 21.000000
1696448598984, 615.000000, 158.000000, 119.000000, 21.000000,165.000000, 121.000000, 21.000000
1696448599033, 624.000000, 164.000000, 119.000000, 21.000000,161.000000, 121.000000, 20.000000
1696448599084, 573.000000, 127.000000, 118.000000, 20.000000,131.000000, 120.000000, 20.000000
1696448599133, 611.000000, 160.000000, 119.000000, 21.000000,160.000000, 122.000000, 20.000000
1696448599184, 620.000000, 164.000000, 119.000000, 21.000000,162.000000, 122.000000, 21.000000
1696448599233, 622.000000, 163.000000, 119.000000, 21.000000,162.000000, 122.000000, 21.000000
1696448599283, 576.000000, 131.000000, 118.000000, 21.000000,129.000000, 121.000000, 21.000000
1696448599332, 611.000000, 164.000000, 120.000000, 21.000000,157.000000, 121.000000, 20.000000
1696448599383, 622.000000, 161.000000, 119.000000, 21.000000,170.000000, 123.000000, 21.000000
1696448599433, 626.000000, 161.000000, 119.000000, 21.000000,167.000000, 121.000000, 20.000000
1696448599484, 576.000000, 159.000000, 119.000000, 21.000000,159.000000, 123.000000, 21.000000
1696448599533, 624.000000, 166.000000, 119.000000, 21.000000,175.000000, 122.000000, 21.000000
1696448599585, 628.000000, 166.000000, 119.000000, 21.000000,175.000000, 122.000000, 21.000000
1696448599634, 615.000000, 167.000000, 119.000000, 21.000000,165.000000, 122.000000, 21.000000
1696448599683, 600.000000, 144.000000, 119.000000, 21.000000,145.000000, 121.000000, 21.000000
1696448599734, 617.000000, 164.000000, 119.000000, 21.000000,167.000000, 122.000000, 21.000000
1696448599783, 613.000000, 166.000000, 119.000000, 21.000000,168.000000, 121.000000, 21.000000
1696448599833, 626.000000, 163.000000, 119.000000, 21.000000,166.000000, 122.000000, 21.000000
1696448599883, 617.000000, 163.000000, 119.000000, 21.000000,167.000000, 121.000000, 21.000000
1696448599933, 626.000000, 164.000000, 119.000000, 21.000000,159.000000, 121.000000, 21.000000
1696448600012, 615.000000, 162.000000, 120.000000, 21.000000,166.000000, 121.000000, 21.000000
1696448600046, 628.000000, 167.000000, 119.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448600081, 620.000000, 164.000000, 119.000000, 21.000000,164.000000, 122.000000, 21.000000
1696448600133, 622.000000, 168.000000, 120.000000, 21.000000,166.000000, 121.000000, 21.000000
1696448600183, 565.000000, 134.000000, 118.000000, 20.000000,129.000000, 120.000000, 20.000000
1696448600234, 622.000000, 167.000000, 119.000000, 21.000000,161.000000, 121.000000, 21.000000
1696448600282, 622.000000, 161.000000, 119.000000, 21.000000,163.000000, 121.000000, 21.000000
1696448600335, 620.000000, 157.000000, 119.000000, 21.000000,169.000000, 122.000000, 21.000000
1696448600383, 617.000000, 161.000000, 119.000000, 21.000000,160.000000, 122.000000, 21.000000
1696448600432, 626.000000, 164.000000, 119.000000, 21.000000,165.000000, 122.000000, 21.000000
1696448600484, 620.000000, 159.000000, 119.000000, 21.000000,167.000000, 121.000000, 21.000000
1696448600534, 620.000000, 164.000000, 119.000000, 21.000000,164.000000, 121.000000, 21.000000
1696448600584, 626.000000, 159.000000, 118.000000, 20.000000,157.000000, 122.000000, 20.000000
1696448600633, 628.000000, 167.000000, 120.000000, 21.000000,174.000000, 121.000000, 21.000000
1696448600683, 628.000000, 166.000000, 119.000000, 21.000000,172.000000, 122.000000, 21.000000
1696448600735, 646.000000, 166.000000, 119.000000, 21.000000,169.000000, 121.000000, 21.000000
1696448600784, 637.000000, 165.000000, 119.000000, 21.000000,179.000000, 122.000000, 21.000000
1696448600833, 642.000000, 165.000000, 119.000000, 21.000000,170.000000, 121.000000, 21.000000
1696448600884, 624.000000, 166.000000, 119.000000, 21.000000,167.000000, 122.000000, 21.000000
1696448600934, 602.000000, 146.000000, 119.000000, 21.000000,168.000000, 122.000000, 21.000000
1696448600983, 628.000000, 161.000000, 118.000000, 20.000000,165.000000, 121.000000, 21.000000
1696448601033, 611.000000, 162.000000, 119.000000, 21.000000,161.000000, 122.000000, 21.000000
1696448601084, 620.000000, 160.000000, 118.000000, 21.000000,163.000000, 121.000000, 20.000000
1696448601134, 626.000000, 161.000000, 119.000000, 21.000000,161.000000, 121.000000, 21.000000
1696448601184, 611.000000, 164.000000, 119.000000, 21.000000,161.000000, 121.000000, 21.000000
1696448601233, 620.000000, 163.000000, 119.000000, 21.000000,156.000000, 121.000000, 21.000000
1696448601284, 622.000000, 162.000000, 119.000000, 21.000000,166.000000, 121.000000, 21.000000
1696448601333, 628.000000, 166.000000, 119.000000, 21.000000,166.000000, 121.000000, 21.000000
1696448601384, 624.000000, 160.000000, 119.000000, 21.000000,167.000000, 121.000000, 21.000000
1696448601431, 628.000000, 164.000000, 119.000000, 21.000000,143.000000, 120.000000, 20.000000
1696448601483, 626.000000, 161.000000, 119.000000, 21.000000,164.000000, 122.000000, 21.000000
1696448601534, 626.000000, 160.000000, 119.000000, 20.000000,164.000000, 121.000000, 20.000000
1696448601583, 624.000000, 166.000000, 119.000000, 21.000000,164.000000, 122.000000, 21.000000
1696448601631, 626.000000, 165.000000, 119.000000, 21.000000,131.000000, 121.000000, 21.000000
1696448601683, 622.000000, 160.000000, 119.000000, 21.000000,167.000000, 121.000000, 21.000000
1696448601733, 631.000000, 161.000000, 119.000000, 21.000000,161.000000, 122.000000, 20.000000
1696448601783, 613.000000, 159.000000, 119.000000, 21.000000,166.000000, 122.000000, 21.000000
1696448601832, 615.000000, 164.000000, 119.000000, 21.000000,132.000000, 121.000000, 21.000000
1696448601885, 615.000000, 166.000000, 119.000000, 21.000000,162.000000, 122.000000, 21.000000
1696448601933, 622.000000, 164.000000, 119.000000, 21.000000,170.000000, 122.000000, 21.000000
