#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             BlockWeight         BlockCPU            AcceptRatio         
       249   -2.9032803965e+00    8.5992651919e+00   -6.2046495275e+00    3.3013691310e+00    1.0414500946e+00   -7.2460996220e+00    1.1176000000e+04    1.0267404881e-01    9.9325698972e-01
       250   -2.9448301632e+00    8.8254803445e+00   -5.8883226703e+00    2.9434925072e+00    1.0102205806e+00   -6.8985432510e+00    1.2320000000e+04    1.1129783581e-01    9.9394229166e-01
       251   -2.8366846579e+00    8.2009966680e+00   -6.4987721657e+00    3.6620875078e+00    1.1414039942e+00   -7.6401761599e+00    1.1995000000e+04    1.1013208925e-01    9.9359306501e-01
       252   -2.8708368141e+00    8.3729322070e+00   -6.2305578161e+00    3.3597210020e+00    1.0719841828e+00   -7.3025419990e+00    1.1062000000e+04    1.0129751525e-01    9.9396457238e-01
       253   -2.8866489071e+00    8.4672092762e+00   -6.2206096097e+00    3.3339607026e+00    1.0357358159e+00   -7.2563454256e+00    1.1285000000e+04    9.4354322937e-02    9.9388297802e-01
       254   -2.9365287475e+00    8.7770530438e+00   -6.2987898068e+00    3.3622610593e+00    9.9597775037e-01   -7.2947675572e+00    1.1932000000e+04    1.0484696813e-01    9.9354646204e-01
       255   -2.9087968308e+00    8.6312533756e+00   -6.5059235131e+00    3.5971266823e+00    1.0299136079e+00   -7.5358371211e+00    1.1921000000e+04    1.0527352600e-01    9.9251171683e-01
       256   -2.8985182342e+00    8.5472240687e+00   -6.0161752964e+00    3.1176570623e+00    1.0372597682e+00   -7.0534350646e+00    1.1452000000e+04    1.0170658450e-01    9.9412641147e-01
       257   -2.8933807115e+00    8.5460777529e+00   -6.3809751601e+00    3.4875944486e+00    1.0552092085e+00   -7.4361843686e+00    1.1510000000e+04    1.0614885675e-01    9.9345103914e-01
       258   -2.9216129376e+00    8.6837308849e+00   -6.0226659896e+00    3.1010530520e+00    1.0227169439e+00   -7.0453829335e+00    1.1957000000e+04    1.0810551438e-01    9.9376547114e-01
       259   -2.9075443568e+00    8.5913993528e+00   -6.2220154696e+00    3.3144711127e+00    1.0081598798e+00   -7.2301753494e+00    1.1887000000e+04    1.0458655694e-01    9.9330618325e-01
       260   -2.8651044580e+00    8.3662910096e+00   -6.5666943889e+00    3.7015899309e+00    1.1029177233e+00   -7.6696121122e+00    1.1428000000e+04    1.0208257463e-01    9.9397210670e-01
       261   -2.8474753017e+00    8.2593101095e+00   -6.5197422144e+00    3.6722669127e+00    1.1132003538e+00   -7.6329425681e+00    1.1263000000e+04    1.0299139456e-01    9.9324815839e-01
       262   -2.9019227415e+00    8.5839688404e+00   -6.2236878007e+00    3.3217650592e+00    1.0734730837e+00   -7.2971608844e+00    1.1691000000e+04    1.0669471206e-01    9.9416125490e-01
       263   -2.9509325963e+00    8.8547326505e+00   -5.7380213800e+00    2.7870887838e+00    9.8163360036e-01   -6.7196549804e+00    1.2301000000e+04    1.0863623406e-01    9.9399259989e-01
       264   -2.9555890268e+00    8.8837542531e+00   -5.9588544184e+00    3.0032653916e+00    9.7458637270e-01   -6.9334407911e+00    1.2800000000e+04    1.0822412181e-01    9.9439217047e-01
       265   -2.9112237637e+00    8.6244455520e+00   -6.1412194717e+00    3.2299957080e+00    1.0243618798e+00   -7.1655813515e+00    1.2661000000e+04    1.0769793638e-01    9.9349925315e-01
       266   -2.8933915875e+00    8.5235141407e+00   -6.1762692625e+00    3.2828776750e+00    1.0487278864e+00   -7.2249971490e+00    1.2337000000e+04    1.0668677288e-01    9.9393950829e-01
       267   -2.8917286208e+00    8.5129694716e+00   -6.2987955547e+00    3.4070669339e+00    1.0591765558e+00   -7.3579721105e+00    1.2010000000e+04    1.0095198281e-01    9.9415303415e-01
       268   -2.8877409558e+00    8.4812407030e+00   -6.1665536066e+00    3.2788126508e+00    1.0535206607e+00   -7.2200742673e+00    1.1614000000e+04    1.0600287875e-01    9.9308271847e-01
       269   -2.8901331865e+00    8.5205712241e+00   -6.2445516928e+00    3.3544185063e+00    1.0429079183e+00   -7.2874596112e+00    1.2207000000e+04    1.0805421669e-01    9.9347246139e-01
       270   -2.8890172388e+00    8.5045617240e+00   -6.3012037883e+00    3.4121865496e+00    1.0509457853e+00   -7.3521495736e+00    1.2011000000e+04    1.0800216188e-01    9.9300450811e-01
       271   -2.9631917221e+00    8.9259004610e+00   -6.0687130840e+00    3.1055213619e+00    9.5318355274e-01   -7.0218966367e+00    1.2107000000e+04    1.0279171363e-01    9.9399537320e-01
       272   -2.9395390460e+00    8.8002470505e+00   -5.9651159849e+00    3.0255769389e+00    1.0128847857e+00   -6.9780007706e+00    1.2147000000e+04    1.0621536500e-01    9.9325197546e-01
       273   -2.8938395326e+00    8.5382281599e+00   -6.4146686783e+00    3.5208291457e+00    1.0468230468e+00   -7.4614917251e+00    1.2023000000e+04    1.0437211663e-01    9.9284403744e-01
       274   -2.9144219863e+00    8.6547240722e+00   -6.2903264600e+00    3.3759044737e+00    1.0142385467e+00   -7.3045650066e+00    1.1862000000e+04    1.0714356400e-01    9.9210716662e-01
       275   -2.8759858107e+00    8.4218143874e+00   -6.5093732291e+00    3.6333874184e+00    1.0636156404e+00   -7.5729888695e+00    1.1617000000e+04    1.0721366044e-01    9.9269736014e-01
       276   -2.8618987114e+00    8.3290896489e+00   -6.2491851698e+00    3.3872864584e+00    1.0939400527e+00   -7.3431252225e+00    1.1471000000e+04    1.1064289663e-01    9.9301524438e-01
       277   -2.8906925617e+00    8.5053306058e+00   -6.0640172993e+00    3.1733247375e+00    1.0529829101e+00   -7.1170002093e+00    1.1170000000e+04    9.6289843938e-02    9.9505321402e-01
       278   -2.8846337051e+00    8.4610648452e+00   -6.2703676752e+00    3.3857339701e+00    1.0704361983e+00   -7.3408038735e+00    1.1823000000e+04    1.0996843219e-01    9.9290973707e-01
       279   -2.8577174270e+00    8.3121631978e+00   -6.3651324317e+00    3.5074150046e+00    1.1151754841e+00   -7.4803079158e+00    1.2164000000e+04    1.0796854894e-01    9.9344785409e-01
       280   -2.9132665575e+00    8.6544914166e+00   -6.1771006134e+00    3.2638340559e+00    1.0376123268e+00   -7.2147129402e+00    1.2792000000e+04    1.2018241263e-01    9.9425989524e-01
       281   -2.8945939694e+00    8.5348754613e+00   -6.1862945152e+00    3.2917005457e+00    1.0530553052e+00   -7.2393498203e+00    1.2592000000e+04    1.1717544250e-01    9.9289488008e-01
       282   -2.8983690501e+00    8.5434941388e+00   -6.0750291346e+00    3.1766600845e+00    1.0382201462e+00   -7.1132492808e+00    1.2844000000e+04    1.0308854888e-01    9.9299367405e-01
       283   -2.8446433464e+00    8.2334399606e+00   -6.3197702049e+00    3.4751268585e+00    1.1008627728e+00   -7.4206329777e+00    1.2244000000e+04    1.1537957894e-01    9.9463473474e-01
       284   -2.8499268325e+00    8.2716343565e+00   -6.4162319458e+00    3.5663051132e+00    1.0941315717e+00   -7.5103635174e+00    1.1494000000e+04    1.0596114987e-01    9.9355669748e-01
       285   -2.8678457011e+00    8.3913404871e+00   -6.1583707798e+00    3.2905250787e+00    1.1050027271e+00   -7.2633735069e+00    1.1824000000e+04    1.0377169131e-01    9.9386778464e-01
       286   -2.9268053382e+00    8.7110637027e+00   -6.3265781512e+00    3.3997728130e+00    9.9826284505e-01   -7.3248409962e+00    1.2634000000e+04    1.1746317163e-01    9.9369032608e-01
       287   -2.9319150156e+00    8.7555171138e+00   -5.9894935402e+00    3.0575785246e+00    9.9043678711e-01   -6.9799303273e+00    1.2438000000e+04    1.1020034481e-01    9.9320894711e-01
       288   -2.9003341345e+00    8.5767166075e+00   -6.2469662514e+00    3.3466321169e+00    1.0395305905e+00   -7.2864968419e+00    1.2541000000e+04    1.0334363000e-01    9.9286817416e-01
       289   -2.8901011149e+00    8.5099735700e+00   -6.3236937199e+00    3.4335926050e+00    1.0586754891e+00   -7.3823692090e+00    1.1826000000e+04    1.0497060106e-01    9.9375677308e-01
       290   -2.9189870154e+00    8.6805191045e+00   -6.1934306096e+00    3.2744435942e+00    1.0061802986e+00   -7.1996109082e+00    1.2059000000e+04    1.0367626144e-01    9.9383555192e-01
       291   -2.8819914638e+00    8.4490283202e+00   -6.2231603420e+00    3.3411688782e+00    1.0767354900e+00   -7.2998958319e+00    1.2367000000e+04    1.0675187313e-01    9.9279849586e-01
       292   -2.8623328014e+00    8.3273043848e+00   -6.3112215202e+00    3.4488887188e+00    1.0759019215e+00   -7.3871234417e+00    1.2318000000e+04    1.1030351050e-01    9.9377094317e-01
       293   -2.9086776973e+00    8.5949647310e+00   -6.0270171721e+00    3.1183394748e+00    1.0087136925e+00   -7.0357308646e+00    1.1955000000e+04    1.2205822844e-01    9.9350906067e-01
       294   -2.9830647334e+00    9.0271989448e+00   -5.4220402532e+00    2.4389755198e+00    9.0861255111e-01   -6.3306528043e+00    1.1841000000e+04    1.1376900400e-01    9.9511725769e-01
       295   -2.9236435531e+00    8.6831887580e+00   -6.0846417298e+00    3.1609981767e+00    1.0023987068e+00   -7.0870404366e+00    1.2420000000e+04    1.0937172113e-01    9.9410414473e-01
       296   -2.8680596396e+00    8.3563041368e+00   -6.4480447275e+00    3.5799850879e+00    1.0711095331e+00   -7.5191542606e+00    1.1804000000e+04    1.0812439625e-01    9.9212601252e-01
       297   -2.8373356829e+00    8.1880956307e+00   -5.9345114735e+00    3.0971757906e+00    1.1305624795e+00   -7.0650739530e+00    1.1827000000e+04    1.0554986831e-01    9.9367707829e-01
       298   -2.8925434656e+00    8.5080543406e+00   -6.1964578794e+00    3.3039144139e+00    1.0453248040e+00   -7.2417826834e+00    1.1748000000e+04    1.0916725950e-01    9.9290477673e-01
       299   -2.8743133695e+00    8.4072414104e+00   -6.1115133096e+00    3.2371999401e+00    1.0799969337e+00   -7.1915102433e+00    1.1744000000e+04    1.0776984594e-01    9.9442143642e-01
       300   -2.8724533776e+00    8.3841830700e+00   -6.4552010064e+00    3.5827476288e+00    1.0879868578e+00   -7.5431878642e+00    1.1343000000e+04    1.0463302769e-01    9.9278380757e-01
       301   -2.8885846951e+00    8.4987484119e+00   -6.4341861427e+00    3.5456014476e+00    1.0620766419e+00   -7.4962627845e+00    1.1664000000e+04    9.7023430563e-02    9.9194481886e-01
       302   -2.8501895079e+00    8.2732677946e+00   -6.5014409092e+00    3.6512514013e+00    1.0839128794e+00   -7.5853537885e+00    1.1566000000e+04    1.0297015219e-01    9.9351742103e-01
       303   -2.9047886769e+00    8.5930989635e+00   -6.2167828321e+00    3.3119941553e+00    1.0439731911e+00   -7.2607560232e+00    1.1680000000e+04    1.0540242525e-01    9.9337879334e-01
       304   -2.8953053004e+00    8.5129949697e+00   -6.1580591188e+00    3.2627538185e+00    1.0385879360e+00   -7.1966470548e+00    1.2139000000e+04    1.0996917675e-01    9.9405946240e-01
       305   -2.8841629735e+00    8.4752206048e+00   -6.1722680688e+00    3.2881050953e+00    1.0857513795e+00   -7.2580194483e+00    1.1664000000e+04    1.1593234813e-01    9.9448603790e-01
       306   -2.8903293831e+00    8.5011899942e+00   -6.1699371975e+00    3.2796078145e+00    1.0655734636e+00   -7.2355106612e+00    1.1847000000e+04    1.0306412344e-01    9.9337269458e-01
       307   -2.8480161890e+00    8.2774716919e+00   -6.6166680535e+00    3.7686518645e+00    1.1189462301e+00   -7.7356142836e+00    1.1640000000e+04    1.0268047431e-01    9.9264994756e-01
       308   -2.9234833941e+00    8.7085743897e+00   -5.9981060606e+00    3.0746226665e+00    1.0189622490e+00   -7.0170683096e+00    1.1566000000e+04    1.0030095169e-01    9.9423463196e-01
       309   -2.9155963825e+00    8.6539703464e+00   -5.9874927944e+00    3.0718964120e+00    1.0491988795e+00   -7.0366916739e+00    1.1646000000e+04    1.0404798113e-01    9.9308602418e-01
       310   -2.9175366700e+00    8.6600297813e+00   -6.1225771104e+00    3.2050404404e+00    1.0222603048e+00   -7.1448374152e+00    1.1669000000e+04    1.1317109525e-01    9.9395619503e-01
       311   -2.9025683407e+00    8.5816926714e+00   -6.2949678195e+00    3.3923994788e+00    1.0535418630e+00   -7.3485096825e+00    1.1964000000e+04    1.0866780719e-01    9.9290124165e-01
       312   -2.9285405182e+00    8.7190647456e+00   -6.0678416079e+00    3.1393010897e+00    1.0155609903e+00   -7.0834025982e+00    1.2583000000e+04    1.0287145300e-01    9.9333181079e-01
       313   -2.8916264493e+00    8.5054877821e+00   -6.2614531816e+00    3.3698267322e+00    1.0740054453e+00   -7.3354586269e+00    1.2187000000e+04    1.0625272681e-01    9.9357392202e-01
       314   -2.8980905133e+00    8.5407041348e+00   -6.1526495038e+00    3.2545589905e+00    1.0330625824e+00   -7.1857120862e+00    1.1903000000e+04    1.1573850613e-01    9.9329752946e-01
       315   -2.8659451890e+00    8.3732795836e+00   -6.5820963583e+00    3.7161511693e+00    1.0758271722e+00   -7.6579235306e+00    1.1665000000e+04    1.0720799981e-01    9.9164578986e-01
       316   -2.8553665270e+00    8.3099731562e+00   -6.2979192202e+00    3.4425526931e+00    1.1342647762e+00   -7.4321839964e+00    1.1384000000e+04    1.0728744825e-01    9.9377080646e-01
       317   -2.9006963985e+00    8.5674914006e+00   -6.1018838047e+00    3.2011874061e+00    1.0780984335e+00   -7.1799822382e+00    1.1426000000e+04    1.0242253263e-01    9.9307172956e-01
       318   -2.9534358104e+00    8.8835856714e+00   -5.9347568736e+00    2.9813210633e+00    9.9774848242e-01   -6.9325053560e+00    1.2001000000e+04    9.8626940938e-02    9.9447655966e-01
       319   -2.9379798341e+00    8.7882034002e+00   -6.1467067646e+00    3.2087269306e+00    9.8604246635e-01   -7.1327492310e+00    1.2976000000e+04    1.0938616481e-01    9.9383205286e-01
       320   -2.8891478396e+00    8.5138148198e+00   -6.3559179153e+00    3.4667700757e+00    1.0450707435e+00   -7.4009886588e+00    1.2420000000e+04    1.1268503906e-01    9.9288471341e-01
       321   -2.9024560156e+00    8.5772295315e+00   -6.1322507239e+00    3.2297947082e+00    1.0454061685e+00   -7.1776568923e+00    1.2456000000e+04    1.0708997762e-01    9.9331458178e-01
       322   -2.9294153997e+00    8.7347719973e+00   -6.0992896273e+00    3.1698742276e+00    1.0195758957e+00   -7.1188655230e+00    1.2718000000e+04    1.1387207744e-01    9.9313211533e-01
       323   -2.9297008201e+00    8.7224422952e+00   -5.9927430994e+00    3.0630422794e+00    1.0078759626e+00   -7.0006190621e+00    1.2563000000e+04    1.0131304688e-01    9.9503962074e-01
       324   -2.9151445147e+00    8.6347592767e+00   -6.0897576450e+00    3.1746131304e+00    1.0342774025e+00   -7.1240350475e+00    1.1974000000e+04    9.9972875000e-02    9.9410084026e-01
       325   -2.8661889288e+00    8.3648267652e+00   -6.2245148786e+00    3.3583259498e+00    1.0823737843e+00   -7.3068886628e+00    1.1910000000e+04    1.0084388663e-01    9.9295334301e-01
       326   -2.8724723182e+00    8.4061183430e+00   -6.2952882641e+00    3.4228159459e+00    1.1045739429e+00   -7.3998622070e+00    1.1569000000e+04    9.9158750875e-02    9.9336086492e-01
       327   -2.9504749411e+00    8.8603050140e+00   -5.9478411862e+00    2.9973662451e+00    9.8578091068e-01   -6.9336220968e+00    1.1822000000e+04    1.0104558181e-01    9.9343908164e-01
       328   -2.9483247335e+00    8.8452164598e+00   -6.1743734513e+00    3.2260487178e+00    9.9992000005e-01   -7.1742934514e+00    1.2440000000e+04    1.2256445125e-01    9.9430785034e-01
       329   -2.9006854813e+00    8.5570940180e+00   -6.1998558029e+00    3.2991703216e+00    1.0494229383e+00   -7.2492787412e+00    1.2603000000e+04    1.0928996281e-01    9.9340774352e-01
       330   -2.8633552219e+00    8.3582784063e+00   -6.4778024602e+00    3.6144472383e+00    1.1045492416e+00   -7.5823517018e+00    1.2304000000e+04    1.1208316338e-01    9.9272431727e-01
       331   -2.9154835637e+00    8.6473555228e+00   -6.0106845426e+00    3.0952009790e+00    1.0139523140e+00   -7.0246368567e+00    1.2556000000e+04    1.0286705888e-01    9.9414260691e-01
       332   -2.9331650635e+00    8.7432145722e+00   -6.2582457256e+00    3.3250806621e+00    9.8882913390e-01   -7.2470748595e+00    1.2860000000e+04    1.0977995469e-01    9.9370828950e-01
       333   -2.8857281670e+00    8.4807182841e+00   -6.2966435085e+00    3.4109153415e+00    1.0582584792e+00   -7.3549019877e+00    1.2752000000e+04    1.1309870231e-01    9.9284408265e-01
       334   -2.8709655740e+00    8.3929202994e+00   -6.1779151839e+00    3.3069496099e+00    1.0809151131e+00   -7.2588302970e+00    1.1712000000e+04    1.0402248350e-01    9.9196882694e-01
       335   -2.8830330504e+00    8.4569377305e+00   -6.1720212734e+00    3.2889882230e+00    1.0688978064e+00   -7.2409190798e+00    1.1399000000e+04    1.0411346294e-01    9.9355799807e-01
       336   -2.8818204428e+00    8.4529895840e+00   -6.3446250214e+00    3.4628045786e+00    1.0787660844e+00   -7.4233911059e+00    1.2393000000e+04    1.1011136219e-01    9.9270626453e-01
       337   -2.9126176575e+00    8.6379267090e+00   -6.2430373700e+00    3.3304197125e+00    1.0337650072e+00   -7.2768023772e+00    1.2301000000e+04    1.0621208931e-01    9.9305202161e-01
       338   -2.9130631235e+00    8.6595791878e+00   -6.1770437277e+00    3.2639806043e+00    1.0377755665e+00   -7.2148192942e+00    1.2193000000e+04    1.0262005019e-01    9.9391968884e-01
       339   -2.9116738230e+00    8.6362473572e+00   -6.0514399657e+00    3.1397661427e+00    1.0431314897e+00   -7.0945714554e+00    1.2468000000e+04    1.1456767394e-01    9.9303436175e-01
       340   -2.8512318061e+00    8.2870236174e+00   -6.4066100227e+00    3.5553782166e+00    1.1200149812e+00   -7.5266250039e+00    1.2150000000e+04    1.0654274581e-01    9.9237511535e-01
       341   -2.9051726116e+00    8.5862649290e+00   -6.1357824621e+00    3.2306098505e+00    1.0511341769e+00   -7.1869166390e+00    1.1914000000e+04    1.0559489338e-01    9.9297372838e-01
       342   -2.8749556458e+00    8.4062494634e+00   -6.1060567898e+00    3.2311011440e+00    1.0686686855e+00   -7.1747254753e+00    1.1553000000e+04    1.0047867475e-01    9.9451903225e-01
       343   -2.9075724847e+00    8.5986449472e+00   -5.9570418080e+00    3.0494693233e+00    1.0190184176e+00   -6.9760602256e+00    1.1518000000e+04    9.5679078125e-02    9.9479763423e-01
       344   -2.8915526988e+00    8.5039172826e+00   -6.1894919148e+00    3.2979392160e+00    1.0336073346e+00   -7.2230992494e+00    1.1625000000e+04    1.0130781706e-01    9.9421474957e-01
       345   -2.9216413928e+00    8.6765328857e+00   -5.9238388492e+00    3.0021974564e+00    1.0141418374e+00   -6.9379806866e+00    1.1907000000e+04    1.0136809456e-01    9.9448597616e-01
       346   -2.9034219503e+00    8.5720332619e+00   -6.0890399463e+00    3.1856179960e+00    1.0389572590e+00   -7.1279972054e+00    1.2187000000e+04    1.0065959306e-01    9.9232969114e-01
       347   -2.8988933172e+00    8.5470711620e+00   -6.1580434752e+00    3.2591501581e+00    1.0390155270e+00   -7.1970590023e+00    1.2229000000e+04    1.0506905744e-01    9.9320146287e-01
       348   -2.8721964332e+00    8.4000526402e+00   -6.3404100425e+00    3.4682136092e+00    1.0723561519e+00   -7.4127661944e+00    1.1495000000e+04    1.0306583244e-01    9.9343155983e-01
       349   -2.9127362092e+00    8.6380046091e+00   -6.2046405639e+00    3.2919043547e+00    1.0351109169e+00   -7.2397514808e+00    1.1523000000e+04    9.7926058000e-02    9.9207743212e-01
       350   -2.9010327806e+00    8.5733393830e+00   -6.1189162195e+00    3.2178834389e+00    1.0547498563e+00   -7.1736660758e+00    1.1682000000e+04    1.0325132575e-01    9.9436649475e-01
       351   -2.8881731459e+00    8.4918037171e+00   -6.2974531075e+00    3.4092799616e+00    1.0636447735e+00   -7.3610978810e+00    1.1977000000e+04    1.0462633225e-01    9.9276020050e-01
       352   -2.8877139384e+00    8.5008438427e+00   -6.3117266551e+00    3.4240127167e+00    1.0907198403e+00   -7.4024464954e+00    1.2348000000e+04    1.1153095781e-01    9.9381162634e-01
       353   -2.8810158904e+00    8.4477399292e+00   -6.2484105427e+00    3.3673946523e+00    1.0788929731e+00   -7.3273035158e+00    1.2216000000e+04    9.5475395375e-02    9.9271226238e-01
       354   -2.8932217486e+00    8.5076727735e+00   -6.1515226005e+00    3.2583008519e+00    1.0254393294e+00   -7.1769619299e+00    1.2479000000e+04    1.0229728312e-01    9.9334998349e-01
       355   -2.8852792638e+00    8.4763573886e+00   -6.0112027984e+00    3.1259235346e+00    1.0910445715e+00   -7.1022473699e+00    1.1972000000e+04    1.0825645531e-01    9.9347213852e-01
       356   -2.9063708108e+00    8.5852677811e+00   -5.7425610428e+00    2.8361902320e+00    1.0315213675e+00   -6.7740824104e+00    1.1963000000e+04    1.1827417081e-01    9.9438791931e-01
       357   -2.8790348277e+00    8.4378348220e+00   -6.2160452302e+00    3.3370104025e+00    1.0999691312e+00   -7.3160143613e+00    1.2209000000e+04    1.0704532369e-01    9.9365361488e-01
       358   -2.9158158360e+00    8.6507254522e+00   -5.9098102088e+00    2.9939943728e+00    1.0667092854e+00   -6.9765194941e+00    1.1561000000e+04    9.9924284562e-02    9.9460029668e-01
       359   -2.9083557473e+00    8.6155967331e+00   -6.0472265413e+00    3.1388707939e+00    1.0524428179e+00   -7.0996693592e+00    1.1238000000e+04    9.5703801563e-02    9.9358992618e-01
       360   -2.9077278968e+00    8.6373585069e+00   -6.2712669778e+00    3.3635390810e+00    1.0770405512e+00   -7.3483075290e+00    1.2110000000e+04    9.9749040063e-02    9.9282898083e-01
       361   -2.9342361860e+00    8.7598083304e+00   -5.8648970582e+00    2.9306608722e+00    1.0093028901e+00   -6.8741999483e+00    1.2388000000e+04    9.9712084187e-02    9.9429217085e-01
       362   -2.8802805544e+00    8.4458537362e+00   -6.5259115672e+00    3.6456310128e+00    1.0753355844e+00   -7.6012471515e+00    1.2099000000e+04    1.0082458388e-01    9.9255720250e-01
       363   -2.8385491135e+00    8.2295415999e+00   -6.4589350953e+00    3.6203859818e+00    1.1571673250e+00   -7.6161024203e+00    1.1187000000e+04    1.0175037500e-01    9.9324515896e-01
       364   -2.8404754140e+00    8.2081077781e+00   -6.5346726764e+00    3.6941972624e+00    1.1244468420e+00   -7.6591195184e+00    1.0693000000e+04    9.7329317438e-02    9.9274893018e-01
       365   -2.8661062523e+00    8.3657571795e+00   -6.3194049607e+00    3.4532987084e+00    1.0940958893e+00   -7.4135008500e+00    1.0891000000e+04    9.7983839750e-02    9.9256684215e-01
       366   -2.8715665070e+00    8.3915372363e+00   -6.2557441730e+00    3.3841776660e+00    1.0851175725e+00   -7.3408617455e+00    1.1259000000e+04    9.7345703500e-02    9.9343465541e-01
       367   -2.8848671078e+00    8.4591982365e+00   -6.1412872726e+00    3.2564201648e+00    1.0320610865e+00   -7.1733483592e+00    1.1595000000e+04    9.7049690625e-02    9.9491201440e-01
       368   -2.8617912905e+00    8.3400052421e+00   -6.2498445630e+00    3.3880532724e+00    1.0926787156e+00   -7.3425232786e+00    1.2202000000e+04    1.0248672738e-01    9.9331673750e-01
       369   -2.8787910238e+00    8.4490266373e+00   -6.4200823421e+00    3.5412913183e+00    1.0797815308e+00   -7.4998638729e+00    1.2087000000e+04    1.0146051906e-01    9.9368273749e-01
       370   -2.8817092941e+00    8.4445803034e+00   -6.3042330277e+00    3.4225237335e+00    1.0506048937e+00   -7.3548379213e+00    1.1527000000e+04    1.0257923344e-01    9.9291835354e-01
       371   -2.8640226045e+00    8.3393372752e+00   -6.2600891011e+00    3.3960664966e+00    1.0884435605e+00   -7.3485326616e+00    1.1421000000e+04    9.6791202188e-02    9.9301926055e-01
       372   -2.9018595733e+00    8.5801040158e+00   -6.2149841752e+00    3.3131246019e+00    1.0588930145e+00   -7.2738771897e+00    1.2034000000e+04    1.1020698725e-01    9.9378291804e-01
       373   -2.8723362824e+00    8.4283305959e+00   -6.3882693600e+00    3.5159330777e+00    1.1070988991e+00   -7.4953682592e+00    1.2415000000e+04    1.0921509819e-01    9.9368767230e-01
       374   -2.9113875586e+00    8.6251861916e+00   -6.0437577261e+00    3.1323701675e+00    1.0465815858e+00   -7.0903393119e+00    1.2718000000e+04    1.1131653044e-01    9.9302742887e-01
       375   -2.8802772045e+00    8.4430159734e+00   -6.2332355748e+00    3.3529583703e+00    1.0647973729e+00   -7.2980329478e+00    1.1690000000e+04    1.0237535181e-01    9.9399528360e-01
       376   -2.8615450318e+00    8.3522517085e+00   -6.4338406700e+00    3.5722956383e+00    1.0921289426e+00   -7.5259696126e+00    1.1225000000e+04    1.0973101788e-01    9.9306794792e-01
       377   -2.8889362841e+00    8.4988557686e+00   -6.2917028303e+00    3.4027665463e+00    1.0705860732e+00   -7.3622889035e+00    1.1431000000e+04    9.7989447125e-02    9.9266013749e-01
       378   -2.9036657163e+00    8.5853000854e+00   -6.2781789543e+00    3.3745132380e+00    1.0422331525e+00   -7.3204121068e+00    1.2456000000e+04    1.0991349663e-01    9.9240709243e-01
       379   -2.8861350843e+00    8.4790922533e+00   -6.1902592418e+00    3.3041241575e+00    1.0861938684e+00   -7.2764531102e+00    1.2599000000e+04    1.1208619369e-01    9.9318343091e-01
       380   -2.8882141031e+00    8.4900570060e+00   -6.1671888068e+00    3.2789747036e+00    1.0613910358e+00   -7.2285798426e+00    1.2061000000e+04    1.0551916319e-01    9.9355953152e-01
       381   -2.8780145515e+00    8.4237148236e+00   -6.3760527605e+00    3.4980382091e+00    1.0631251187e+00   -7.4391778793e+00    1.1779000000e+04    1.1077373763e-01    9.9383541700e-01
       382   -2.8709344517e+00    8.3751524885e+00   -6.2290322216e+00    3.3580977699e+00    1.0966493541e+00   -7.3256815758e+00    1.1644000000e+04    1.0177505738e-01    9.9437327595e-01
       383   -2.8411361663e+00    8.2174440083e+00   -6.3262456310e+00    3.4851094647e+00    1.1299055534e+00   -7.4561511844e+00    1.0482000000e+04    9.3130118938e-02    9.9402351736e-01
       384   -2.9487877452e+00    8.8342165838e+00   -5.9680377169e+00    3.0192499717e+00    9.7656590827e-01   -6.9446036252e+00    1.1241000000e+04    1.0321103038e-01    9.9413378233e-01
       385   -2.9145873430e+00    8.6434919150e+00   -6.3146963364e+00    3.4001089934e+00    1.0377682344e+00   -7.3524645709e+00    1.2752000000e+04    1.1090055206e-01    9.9354680726e-01
       386   -2.8978919356e+00    8.5391091667e+00   -6.1945620898e+00    3.2966701542e+00    1.0644436658e+00   -7.2590057556e+00    1.2156000000e+04    1.0757630506e-01    9.9288603965e-01
       387   -2.8728702547e+00    8.3987195316e+00   -6.4026499308e+00    3.5297796761e+00    1.0766183373e+00   -7.4792682681e+00    1.2006000000e+04    1.0081837512e-01    9.9260527046e-01
       388   -2.9790125439e+00    9.0329084099e+00   -5.9438175722e+00    2.9648050283e+00    9.5183941181e-01   -6.8956569840e+00    1.2581000000e+04    1.0683963412e-01    9.9435615571e-01
       389   -2.9375726155e+00    8.7824027820e+00   -6.1252014495e+00    3.1876288339e+00    1.0210990921e+00   -7.1463005416e+00    1.2797000000e+04    1.0651058438e-01    9.9295268334e-01
       390   -2.8828302069e+00    8.4513840636e+00   -6.3667405674e+00    3.4839103605e+00    1.0626045630e+00   -7.4293451304e+00    1.2622000000e+04    1.1554312069e-01    9.9314168876e-01
       391   -2.8571980013e+00    8.3181922208e+00   -6.3031818828e+00    3.4459838815e+00    1.1346379776e+00   -7.4378198604e+00    1.2035000000e+04    1.0251689994e-01    9.9353431009e-01
       392   -2.9204745099e+00    8.6662789063e+00   -6.1532359657e+00    3.2327614559e+00    1.0010658779e+00   -7.1543018436e+00    1.2434000000e+04    1.0939535562e-01    9.9374766627e-01
       393   -2.8795327701e+00    8.4552917331e+00   -6.2190437818e+00    3.3395110117e+00    1.0925750190e+00   -7.3116188008e+00    1.2272000000e+04    1.0850715306e-01    9.9336869898e-01
