Timestamp (ms),Node Power (W),Socket 0 CPU Power (W),Socket 0 GPU Power (W),Socket 0 Mem Power (W),Socket 1 CPU Power (W),Socket 1 GPU Power (W),Socket 1 Mem Power (W)
1696448708012, 605.000000, 181.000000, 102.000000, 21.000000,189.000000, 101.000000, 22.000000
1696448708063, 554.000000, 159.000000, 102.000000, 21.000000,166.000000, 101.000000, 21.000000
1696448708112, 587.000000, 167.000000, 102.000000, 21.000000,162.000000, 100.000000, 21.000000
1696448708163, 594.000000, 127.000000, 102.000000, 21.000000,123.000000, 101.000000, 21.000000
1696448708217, 603.000000, 136.000000, 102.000000, 20.000000,145.000000, 99.000000, 21.000000
1696448708263, 583.000000, 140.000000, 100.000000, 20.000000,149.000000, 100.000000, 20.000000
1696448708314, 592.000000, 147.000000, 100.000000, 20.000000,154.000000, 99.000000, 21.000000
1696448708364, 588.000000, 116.000000, 100.000000, 20.000000,119.000000, 100.000000, 20.000000
1696448708412, 600.000000, 139.000000, 101.000000, 21.000000,150.000000, 100.000000, 21.000000
1696448708462, 548.000000, 157.000000, 103.000000, 22.000000,168.000000, 101.000000, 22.000000
1696448708511, 592.000000, 111.000000, 101.000000, 21.000000,116.000000, 101.000000, 21.000000
1696448708563, 587.000000, 156.000000, 103.000000, 22.000000,167.000000, 100.000000, 22.000000
1696448708612, 609.000000, 162.000000, 101.000000, 21.000000,164.000000, 101.000000, 21.000000
1696448708662, 550.000000, 153.000000, 102.000000, 21.000000,148.000000, 100.000000, 21.000000
1696448708711, 592.000000, 145.000000, 102.000000, 21.000000,142.000000, 99.000000, 21.000000
1696448708763, 589.000000, 121.000000, 101.000000, 21.000000,117.000000, 100.000000, 21.000000
1696448708812, 609.000000, 169.000000, 102.000000, 22.000000,170.000000, 100.000000, 21.000000
1696448708862, 565.000000, 182.000000, 102.000000, 23.000000,180.000000, 102.000000, 22.000000
1696448708913, 592.000000, 149.000000, 102.000000, 21.000000,156.000000, 100.000000, 21.000000
1696448708963, 559.000000, 132.000000, 101.000000, 20.000000,134.000000, 100.000000, 20.000000
1696448709013, 600.000000, 172.000000, 102.000000, 21.000000,186.000000, 100.000000, 21.000000
1696448709063, 561.000000, 134.000000, 101.000000, 21.000000,115.000000, 99.000000, 21.000000
1696448709112, 597.000000, 136.000000, 101.000000, 21.000000,134.000000, 100.000000, 22.000000
1696448709165, 587.000000, 151.000000, 101.000000, 21.000000,160.000000, 100.000000, 21.000000
1696448709213, 603.000000, 141.000000, 101.000000, 20.000000,155.000000, 100.000000, 20.000000
1696448709264, 561.000000, 139.000000, 101.000000, 21.000000,152.000000, 100.000000, 21.000000
1696448709311, 596.000000, 122.000000, 102.000000, 21.000000,131.000000, 100.000000, 21.000000
1696448709364, 572.000000, 163.000000, 103.000000, 22.000000,173.000000, 101.000000, 21.000000
1696448709415, 611.000000, 148.000000, 101.000000, 20.000000,164.000000, 99.000000, 20.000000
1696448709463, 598.000000, 157.000000, 101.000000, 21.000000,167.000000, 101.000000, 21.000000
