#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             BlockWeight         BlockCPU            AcceptRatio         
       135   -2.8381461286e+00    8.2074084830e+00   -6.5062151936e+00    3.6680690650e+00    1.1322625218e+00   -7.6384777153e+00    1.6000000000e+04    6.2380182831e-02    8.6903125000e-01
       136   -2.8164530908e+00    8.0886325595e+00   -6.7281031533e+00    3.9116500625e+00    1.1652165694e+00   -7.8933197226e+00    1.6000000000e+04    6.2187539400e-02    8.6578125000e-01
       137   -2.8360752887e+00    8.1990185224e+00   -6.6661607835e+00    3.8300854948e+00    1.1394592209e+00   -7.8056200045e+00    1.6000000000e+04    6.2194518394e-02    8.6784375000e-01
       138   -2.8577021348e+00    8.3167677032e+00   -6.3331017766e+00    3.4753996418e+00    1.1086727747e+00   -7.4417745513e+00    1.6000000000e+04    6.2519649950e-02    8.7468750000e-01
       139   -2.8539458668e+00    8.3014986895e+00   -6.4498129864e+00    3.5958671196e+00    1.1131171669e+00   -7.5629301533e+00    1.6000000000e+04    6.3083108369e-02    8.7425000000e-01
       140   -2.8204140683e+00    8.1107542917e+00   -6.6746037984e+00    3.8541897301e+00    1.1573420310e+00   -7.8319458293e+00    1.6000000000e+04    6.2366652088e-02    8.6487500000e-01
       141   -2.8218593919e+00    8.1150592110e+00   -6.6384365841e+00    3.8165771922e+00    1.1499350412e+00   -7.7883716253e+00    1.6000000000e+04    6.2241116463e-02    8.6712500000e-01
       142   -2.8126848457e+00    8.0630264202e+00   -6.7336576218e+00    3.9209727762e+00    1.1649374993e+00   -7.8985951211e+00    1.6000000000e+04    6.2759160344e-02    8.6950000000e-01
       143   -2.8537152908e+00    8.2941721300e+00   -6.3950452574e+00    3.5413299667e+00    1.1148662533e+00   -7.5099115107e+00    1.6000000000e+04    6.1946572419e-02    8.7265625000e-01
       144   -2.8491074398e+00    8.2709488918e+00   -6.3557292946e+00    3.5066218548e+00    1.1247963244e+00   -7.4805256190e+00    1.6000000000e+04    6.2626140038e-02    8.7484375000e-01
       145   -2.8361334906e+00    8.1913529576e+00   -6.3618449930e+00    3.5257115024e+00    1.1333081394e+00   -7.4951531325e+00    1.6000000000e+04    6.2505745825e-02    8.7256250000e-01
       146   -2.8513163889e+00    8.2805415677e+00   -6.5257446398e+00    3.6744282510e+00    1.1129963093e+00   -7.6387409491e+00    1.6000000000e+04    6.2164928625e-02    8.7350000000e-01
       147   -2.8285160350e+00    8.1494629714e+00   -6.4610102404e+00    3.6324942054e+00    1.1396827668e+00   -7.6006930072e+00    1.6000000000e+04    6.2352502938e-02    8.6962500000e-01
       148   -2.8179136267e+00    8.0936488501e+00   -6.5233627632e+00    3.7054491365e+00    1.1741022560e+00   -7.6974650193e+00    1.6000000000e+04    6.2252339919e-02    8.6853125000e-01
       149   -2.8233646617e+00    8.1258615284e+00   -6.6605426796e+00    3.8371780179e+00    1.1655331892e+00   -7.8260758688e+00    1.6000000000e+04    6.2827636138e-02    8.6715625000e-01
       150   -2.8344152417e+00    8.1811374345e+00   -6.4562549974e+00    3.6218397557e+00    1.1382059891e+00   -7.5944609866e+00    1.6000000000e+04    6.2244421050e-02    8.7093750000e-01
       151   -2.8329660914e+00    8.1814769842e+00   -6.4597475992e+00    3.6267815078e+00    1.1554421505e+00   -7.6151897496e+00    1.6000000000e+04    6.2087470613e-02    8.7121875000e-01
       152   -2.8323987104e+00    8.1725986184e+00   -6.5162272626e+00    3.6838285522e+00    1.1484457680e+00   -7.6646730306e+00    1.6000000000e+04    6.2266033619e-02    8.7321875000e-01
       153   -2.8352699619e+00    8.1918740681e+00   -6.6139849371e+00    3.7787149752e+00    1.1331320628e+00   -7.7471169999e+00    1.6000000000e+04    6.2111337425e-02    8.6696875000e-01
       154   -2.8395791897e+00    8.2152951334e+00   -6.4871575025e+00    3.6475783127e+00    1.1337138059e+00   -7.6208713084e+00    1.6000000000e+04    6.2215117288e-02    8.7250000000e-01
       155   -2.8322444025e+00    8.1776777173e+00   -6.5645019986e+00    3.7322575961e+00    1.1400728791e+00   -7.7045748778e+00    1.6000000000e+04    6.2288424544e-02    8.6853125000e-01
       156   -2.8286650272e+00    8.1534986987e+00   -6.4900938467e+00    3.6614288195e+00    1.1454095249e+00   -7.6355033716e+00    1.6000000000e+04    6.2184630963e-02    8.6981250000e-01
       157   -2.8526141119e+00    8.2814601674e+00   -6.4082480178e+00    3.5556339059e+00    1.1184510996e+00   -7.5266991174e+00    1.6000000000e+04    6.2238647213e-02    8.7515625000e-01
       158   -2.8371109841e+00    8.2005604765e+00   -6.4459460397e+00    3.6088350555e+00    1.1292711494e+00   -7.5752171891e+00    1.6000000000e+04    6.2234034875e-02    8.6818750000e-01
       159   -2.8448054507e+00    8.2442777080e+00   -6.3286971716e+00    3.4838917208e+00    1.1342789332e+00   -7.4629761048e+00    1.6000000000e+04    6.3300945263e-02    8.7534375000e-01
       160   -2.8367419550e+00    8.2028350858e+00   -6.4950317610e+00    3.6582898060e+00    1.1372619435e+00   -7.6322937045e+00    1.6000000000e+04    6.2325349519e-02    8.7037500000e-01
       161   -2.8406575816e+00    8.2168459981e+00   -6.4837737795e+00    3.6431161979e+00    1.1266064980e+00   -7.6103802775e+00    1.6000000000e+04    6.2425662825e-02    8.7050000000e-01
       162   -2.8480526547e+00    8.2613187094e+00   -6.3414750888e+00    3.4934224341e+00    1.1256175225e+00   -7.4670926113e+00    1.6000000000e+04    6.2723462613e-02    8.7328125000e-01
       163   -2.8293586515e+00    8.1563680052e+00   -6.6071158882e+00    3.7777572367e+00    1.1349671836e+00   -7.7420830718e+00    1.6000000000e+04    6.2098247875e-02    8.7143750000e-01
       164   -2.8377753734e+00    8.2072370792e+00   -6.5305481036e+00    3.6927727302e+00    1.1369296599e+00   -7.6674777635e+00    1.6000000000e+04    6.2389147737e-02    8.7125000000e-01
       165   -2.8225880393e+00    8.1198722249e+00   -6.5829947285e+00    3.7604066893e+00    1.1634819681e+00   -7.7464766967e+00    1.6000000000e+04    6.2877511988e-02    8.6387500000e-01
       166   -2.8367418273e+00    8.2013980750e+00   -6.6009719972e+00    3.7642301699e+00    1.1429900581e+00   -7.7439620554e+00    1.6000000000e+04    6.2283098387e-02    8.6993750000e-01
       167   -2.8471958723e+00    8.2551735085e+00   -6.3127891778e+00    3.4655933054e+00    1.1214094104e+00   -7.4341985881e+00    1.6000000000e+04    6.2153960156e-02    8.7193750000e-01
       168   -2.8343067981e+00    8.1811858414e+00   -6.6640823227e+00    3.8297755245e+00    1.1326522105e+00   -7.7967345332e+00    1.6000000000e+04    6.2338251813e-02    8.7350000000e-01
       169   -2.8520660566e+00    8.2865625877e+00   -6.3029398059e+00    3.4508737493e+00    1.1148869597e+00   -7.4178267656e+00    1.6000000000e+04    6.3268851756e-02    8.7446875000e-01
       170   -2.8285156896e+00    8.1521799250e+00   -6.5827067684e+00    3.7541910788e+00    1.1414577873e+00   -7.7241645557e+00    1.6000000000e+04    6.2181069238e-02    8.7184375000e-01
       171   -2.8216472377e+00    8.1206554308e+00   -6.5800327979e+00    3.7583855602e+00    1.1759455717e+00   -7.7559783696e+00    1.6000000000e+04    6.2351249725e-02    8.6950000000e-01
       172   -2.8379823310e+00    8.2042033686e+00   -6.4173077376e+00    3.5793254066e+00    1.1311730953e+00   -7.5484808329e+00    1.6000000000e+04    6.2329309050e-02    8.7159375000e-01
       173   -2.8384053525e+00    8.2072129245e+00   -6.4189325448e+00    3.5805271923e+00    1.1336427268e+00   -7.5525752716e+00    1.6000000000e+04    6.2229660525e-02    8.7462500000e-01
       174   -2.8353803997e+00    8.1895503842e+00   -6.4608867210e+00    3.6255063213e+00    1.1402311808e+00   -7.6011179018e+00    1.6000000000e+04    6.1946201275e-02    8.7240625000e-01
       175   -2.8349022583e+00    8.1870303125e+00   -6.3805693373e+00    3.5456670790e+00    1.1345911635e+00   -7.5151605008e+00    1.6000000000e+04    6.2541803688e-02    8.7268750000e-01
       176   -2.8374421664e+00    8.2010439371e+00   -6.6103965524e+00    3.7729543859e+00    1.1188506750e+00   -7.7292472274e+00    1.6000000000e+04    6.2313620906e-02    8.6984375000e-01
       177   -2.8410481649e+00    8.2230296609e+00   -6.5272201063e+00    3.6861719414e+00    1.1274916884e+00   -7.6547117947e+00    1.6000000000e+04    6.1878587731e-02    8.7021875000e-01
       178   -2.8172481237e+00    8.0959708189e+00   -6.5531332847e+00    3.7358851610e+00    1.1707692775e+00   -7.7239025622e+00    1.6000000000e+04    6.2426430513e-02    8.6812500000e-01
       179   -2.8291878850e+00    8.1552740479e+00   -6.5670916309e+00    3.7379037459e+00    1.1477083980e+00   -7.7148000290e+00    1.6000000000e+04    6.2996010125e-02    8.7187500000e-01
       180   -2.8436487749e+00    8.2389456187e+00   -6.5165425172e+00    3.6728937423e+00    1.1332510472e+00   -7.6497935644e+00    1.6000000000e+04    6.2247032431e-02    8.7340625000e-01
       181   -2.8495171077e+00    8.2713006910e+00   -6.4764913875e+00    3.6269742799e+00    1.1139824841e+00   -7.5904738716e+00    1.6000000000e+04    6.2110642944e-02    8.7103125000e-01
       182   -2.8349928051e+00    8.1948316913e+00   -6.4168823103e+00    3.5818895052e+00    1.1539565311e+00   -7.5708388414e+00    1.6000000000e+04    6.1962380044e-02    8.7250000000e-01
       183   -2.8199768879e+00    8.1047080034e+00   -6.6861098821e+00    3.8661329942e+00    1.1662841086e+00   -7.8523939907e+00    1.6000000000e+04    6.2153520831e-02    8.6821875000e-01
       184   -2.8355625569e+00    8.1921889981e+00   -6.4643492990e+00    3.6287867421e+00    1.1374680417e+00   -7.6018173407e+00    1.6000000000e+04    6.2373928513e-02    8.7043750000e-01
       185   -2.8304050522e+00    8.1656482158e+00   -6.6352974573e+00    3.8048924051e+00    1.1445221263e+00   -7.7798195836e+00    1.6000000000e+04    6.2556583638e-02    8.6687500000e-01
       186   -2.8480072060e+00    8.2612724578e+00   -6.3914626306e+00    3.5434554246e+00    1.1138537109e+00   -7.5053163415e+00    1.6000000000e+04    6.2277276331e-02    8.7590625000e-01
       187   -2.8245461479e+00    8.1365710612e+00   -6.5970168142e+00    3.7724706664e+00    1.1564041549e+00   -7.7534209691e+00    1.6000000000e+04    6.1873366056e-02    8.6918750000e-01
       188   -2.8483473378e+00    8.2636605411e+00   -6.3413126451e+00    3.4929653073e+00    1.1195450129e+00   -7.4608576580e+00    1.6000000000e+04    6.2043286738e-02    8.7334375000e-01
       189   -2.8374283095e+00    8.2108695159e+00   -6.5268253785e+00    3.6893970690e+00    1.1436986172e+00   -7.6705239957e+00    1.6000000000e+04    6.2986898431e-02    8.7246875000e-01
       190   -2.8222948009e+00    8.1178564926e+00   -6.7096811030e+00    3.8873863021e+00    1.1534716462e+00   -7.8631527492e+00    1.6000000000e+04    6.2207795388e-02    8.6421875000e-01
       191   -2.8458847085e+00    8.2487515720e+00   -6.4091643121e+00    3.5632796037e+00    1.1277313432e+00   -7.5368956554e+00    1.6000000000e+04    6.2120212256e-02    8.7175000000e-01
       192   -2.8279923530e+00    8.1520864495e+00   -6.5636650065e+00    3.7356726535e+00    1.1509376677e+00   -7.7146026742e+00    1.6000000000e+04    6.2386689306e-02    8.7006250000e-01
       193   -2.8436456649e+00    8.2410097653e+00   -6.5644560883e+00    3.7208104234e+00    1.1312218663e+00   -7.6956779546e+00    1.6000000000e+04    6.2260541031e-02    8.7034375000e-01
       194   -2.8250807775e+00    8.1373523855e+00   -6.6411921906e+00    3.8161114132e+00    1.1443223934e+00   -7.7855145840e+00    1.6000000000e+04    6.2404199913e-02    8.6806250000e-01
       195   -2.8436322028e+00    8.2377779694e+00   -6.6913920186e+00    3.8477598158e+00    1.1359658499e+00   -7.8273578685e+00    1.6000000000e+04    6.2513323706e-02    8.6856250000e-01
       196   -2.8235661860e+00    8.1269497841e+00   -6.6130662192e+00    3.7895000331e+00    1.1558022387e+00   -7.7688684579e+00    1.6000000000e+04    6.2079343725e-02    8.7115625000e-01
       197   -2.8372717639e+00    8.1976568539e+00   -6.5259797469e+00    3.6887079830e+00    1.1259610337e+00   -7.6519407806e+00    1.6000000000e+04    6.2139658900e-02    8.7184375000e-01
       198   -2.8192616239e+00    8.1026107837e+00   -6.6039740775e+00    3.7847124536e+00    1.1563926279e+00   -7.7603667054e+00    1.6000000000e+04    6.2776698863e-02    8.7109375000e-01
       199   -2.8316685101e+00    8.1631051655e+00   -6.6393825604e+00    3.8077140503e+00    1.1364688256e+00   -7.7758513861e+00    1.6000000000e+04    6.3339277238e-02    8.6978125000e-01
       200   -2.8446868939e+00    8.2419205581e+00   -6.5405436305e+00    3.6958567366e+00    1.1187588416e+00   -7.6593024721e+00    1.6000000000e+04    6.2522091656e-02    8.7165625000e-01
       201   -2.8208940147e+00    8.1158355324e+00   -6.6894913474e+00    3.8685973326e+00    1.1632073323e+00   -7.8526986796e+00    1.6000000000e+04    6.2479804000e-02    8.6503125000e-01
       202   -2.8403346827e+00    8.2167116449e+00   -6.5736333708e+00    3.7332986881e+00    1.1328673739e+00   -7.7065007448e+00    1.6000000000e+04    6.2322969638e-02    8.7043750000e-01
       203   -2.8323493965e+00    8.1710064712e+00   -6.4614743196e+00    3.6291249231e+00    1.1360625313e+00   -7.5975368509e+00    1.6000000000e+04    6.2247182413e-02    8.6975000000e-01
       204   -2.8280290414e+00    8.1450027507e+00   -6.4542726420e+00    3.6262436006e+00    1.1492147060e+00   -7.6034873480e+00    1.6000000000e+04    6.2053644919e-02    8.7021875000e-01
       205   -2.8192176818e+00    8.0966496327e+00   -6.6240891607e+00    3.8048714790e+00    1.1614062346e+00   -7.7854953953e+00    1.6000000000e+04    6.2253605531e-02    8.6843750000e-01
       206   -2.8234477160e+00    8.1280641309e+00   -6.5404362227e+00    3.7169885067e+00    1.1548979639e+00   -7.6953341866e+00    1.6000000000e+04    6.2243644306e-02    8.6834375000e-01
       207   -2.8419783106e+00    8.2331459926e+00   -6.5073253192e+00    3.6653470086e+00    1.1289066073e+00   -7.6362319265e+00    1.6000000000e+04    6.2030732513e-02    8.6996875000e-01
       208   -2.8321381917e+00    8.1766610187e+00   -6.3734755452e+00    3.5413373535e+00    1.1501671498e+00   -7.5236426950e+00    1.6000000000e+04    6.2146599588e-02    8.7321875000e-01
       209   -2.8213130808e+00    8.1144678655e+00   -6.6077251349e+00    3.7864120541e+00    1.1642164494e+00   -7.7719415844e+00    1.6000000000e+04    6.3357293081e-02    8.6815625000e-01
       210   -2.8323277164e+00    8.1689451504e+00   -6.3991966673e+00    3.5668689508e+00    1.1401424251e+00   -7.5393390924e+00    1.6000000000e+04    6.2144575344e-02    8.7218750000e-01
       211   -2.8442095928e+00    8.2390743206e+00   -6.4667673977e+00    3.6225578049e+00    1.1284910932e+00   -7.5952584909e+00    1.6000000000e+04    6.2499280538e-02    8.7196875000e-01
       212   -2.8606554720e+00    8.3345528724e+00   -6.4088139755e+00    3.5481585035e+00    1.0987873627e+00   -7.5076013383e+00    1.6000000000e+04    6.2141973700e-02    8.7006250000e-01
       213   -2.8536569997e+00    8.2984187286e+00   -6.3159203950e+00    3.4622633953e+00    1.1158819676e+00   -7.4318023625e+00    1.6000000000e+04    6.2312380669e-02    8.7571875000e-01
       214   -2.8409648307e+00    8.2288128194e+00   -6.6028974466e+00    3.7619326159e+00    1.1218803454e+00   -7.7247777920e+00    1.6000000000e+04    6.2476501875e-02    8.7106250000e-01
       215   -2.8448950696e+00    8.2521521862e+00   -6.5457780790e+00    3.7008830094e+00    1.1335508026e+00   -7.6793288816e+00    1.6000000000e+04    6.2488700681e-02    8.7071875000e-01
       216   -2.8491437404e+00    8.2711776413e+00   -6.5655818772e+00    3.7164381368e+00    1.1054879276e+00   -7.6710698049e+00    1.6000000000e+04    6.2527134162e-02    8.6853125000e-01
       217   -2.8365559586e+00    8.1953488213e+00   -6.5884441322e+00    3.7518881736e+00    1.1395011634e+00   -7.7279452956e+00    1.6000000000e+04    6.2303596100e-02    8.6934375000e-01
       218   -2.8251091460e+00    8.1326496823e+00   -6.5683353497e+00    3.7432262037e+00    1.1405152260e+00   -7.7088505757e+00    1.6000000000e+04    6.2612739038e-02    8.6965625000e-01
       219   -2.8370233909e+00    8.2058141859e+00   -6.4207921353e+00    3.5837687444e+00    1.1328298903e+00   -7.5536220256e+00    1.6000000000e+04    6.3268588606e-02    8.7050000000e-01
       220   -2.8334914038e+00    8.1824616454e+00   -6.5877858177e+00    3.7542944139e+00    1.1469824512e+00   -7.7347682689e+00    1.6000000000e+04    6.2562286712e-02    8.7028125000e-01
       221   -2.8381100355e+00    8.2086142226e+00   -6.5242790852e+00    3.6861690497e+00    1.1244680923e+00   -7.6487471775e+00    1.6000000000e+04    6.2187975469e-02    8.7250000000e-01
       222   -2.8346798718e+00    8.1888710987e+00   -6.6016588993e+00    3.7669790275e+00    1.1381607945e+00   -7.7398196938e+00    1.6000000000e+04    6.2576883263e-02    8.7093750000e-01
       223   -2.8442187086e+00    8.2426993467e+00   -6.3918549823e+00    3.5476362737e+00    1.1235752538e+00   -7.5154302361e+00    1.6000000000e+04    6.2440454581e-02    8.7090625000e-01
       224   -2.8296079882e+00    8.1554590119e+00   -6.4492310054e+00    3.6196230172e+00    1.1474364676e+00   -7.5966674730e+00    1.6000000000e+04    6.2413130831e-02    8.6937500000e-01
       225   -2.8317554420e+00    8.1697747284e+00   -6.4715596333e+00    3.6398041913e+00    1.1490271950e+00   -7.6205868283e+00    1.6000000000e+04    6.2073582800e-02    8.7268750000e-01
       226   -2.8239958234e+00    8.1258101488e+00   -6.9407176893e+00    4.1167218660e+00    1.1459595873e+00   -8.0866772766e+00    1.6000000000e+04    6.2273197244e-02    8.6759375000e-01
       227   -2.8341941721e+00    8.1800235833e+00   -6.4441366168e+00    3.6099424447e+00    1.1297541070e+00   -7.5738907237e+00    1.6000000000e+04    6.2220449300e-02    8.7365625000e-01
       228   -2.8139387491e+00    8.0746969679e+00   -6.6504039930e+00    3.8364652439e+00    1.1888812146e+00   -7.8392852076e+00    1.6000000000e+04    6.2345374681e-02    8.6521875000e-01
       229   -2.8401219414e+00    8.2218109503e+00   -6.4617374202e+00    3.6216154788e+00    1.1338729966e+00   -7.5956104168e+00    1.6000000000e+04    6.3055130356e-02    8.7090625000e-01
       230   -2.8379541918e+00    8.2054120773e+00   -6.4268453219e+00    3.5888911302e+00    1.1276319182e+00   -7.5544772401e+00    1.6000000000e+04    6.2264175356e-02    8.6921875000e-01
       231   -2.8375939419e+00    8.2041705039e+00   -6.5011557684e+00    3.6635618265e+00    1.1305879189e+00   -7.6317436873e+00    1.6000000000e+04    6.2112728756e-02    8.7068750000e-01
       232   -2.8448771297e+00    8.2417985155e+00   -6.3667477746e+00    3.5218706449e+00    1.1308252752e+00   -7.4975730498e+00    1.6000000000e+04    6.2392951319e-02    8.7559375000e-01
       233   -2.8363766742e+00    8.2027317819e+00   -6.5373606784e+00    3.7009840042e+00    1.1410038670e+00   -7.6783645454e+00    1.6000000000e+04    6.2212926263e-02    8.7153125000e-01
       234   -2.8297176883e+00    8.1603080811e+00   -6.5993711344e+00    3.7696534460e+00    1.1398958478e+00   -7.7392669821e+00    1.6000000000e+04    6.1904450000e-02    8.6862500000e-01
       235   -2.8248232576e+00    8.1344542786e+00   -6.5836366732e+00    3.7588134156e+00    1.1571625636e+00   -7.7407992368e+00    1.6000000000e+04    6.2372381563e-02    8.7046875000e-01
       236   -2.8244900593e+00    8.1316333013e+00   -6.5695683831e+00    3.7450783238e+00    1.1514803671e+00   -7.7210487502e+00    1.6000000000e+04    6.2740593650e-02    8.6965625000e-01
       237   -2.8388751913e+00    8.2113240438e+00   -6.5014719274e+00    3.6625967361e+00    1.1298794856e+00   -7.6313514131e+00    1.6000000000e+04    6.2030341150e-02    8.7043750000e-01
       238   -2.8419530585e+00    8.2288269873e+00   -6.4358116729e+00    3.5938586144e+00    1.1312766301e+00   -7.5670883030e+00    1.6000000000e+04    6.2815547681e-02    8.7243750000e-01
       239   -2.8316066106e+00    8.1643693504e+00   -6.5679321752e+00    3.7363255646e+00    1.1376846932e+00   -7.7056168684e+00    1.6000000000e+04    6.3628480538e-02    8.7143750000e-01
       240   -2.8305196204e+00    8.1628443521e+00   -6.5248604714e+00    3.6943408510e+00    1.1535833672e+00   -7.6784438386e+00    1.6000000000e+04    6.2168707494e-02    8.6912500000e-01
       241   -2.8334212323e+00    8.1756624730e+00   -6.5954406965e+00    3.7620194642e+00    1.1352652556e+00   -7.7307059521e+00    1.6000000000e+04    6.2101819875e-02    8.7009375000e-01
       242   -2.8418786851e+00    8.2234735524e+00   -6.4997734300e+00    3.6578947448e+00    1.1216098537e+00   -7.6213832837e+00    1.6000000000e+04    6.2194121200e-02    8.6721875000e-01
       243   -2.8526161904e+00    8.2860466459e+00   -6.3256767187e+00    3.4730605282e+00    1.1103549119e+00   -7.4360316305e+00    1.6000000000e+04    6.2491209619e-02    8.7440625000e-01
       244   -2.8363430834e+00    8.2011893423e+00   -6.5481998878e+00    3.7118568044e+00    1.1265643212e+00   -7.6747642089e+00    1.6000000000e+04    6.2563544731e-02    8.6915625000e-01
       245   -2.8443539418e+00    8.2418067986e+00   -6.5466433861e+00    3.7022894443e+00    1.1255839365e+00   -7.6722273226e+00    1.6000000000e+04    6.2522910031e-02    8.7156250000e-01
       246   -2.8413478590e+00    8.2258233646e+00   -6.4441511747e+00    3.6028033157e+00    1.1278914132e+00   -7.5720425879e+00    1.6000000000e+04    6.2720659531e-02    8.7293750000e-01
       247   -2.8424735446e+00    8.2261564524e+00   -6.3682472359e+00    3.5257736913e+00    1.1216855662e+00   -7.4899328021e+00    1.6000000000e+04    6.2244482106e-02    8.7631250000e-01
       248   -2.8386424561e+00    8.2126470099e+00   -6.4805756597e+00    3.6419332036e+00    1.1384665822e+00   -7.6190422419e+00    1.6000000000e+04    6.2336175838e-02    8.6700000000e-01
       249   -2.8407599767e+00    8.2234958280e+00   -6.4822471221e+00    3.6414871454e+00    1.1423338877e+00   -7.6245810098e+00    1.6000000000e+04    6.3217161469e-02    8.7075000000e-01
       250   -2.8431845742e+00    8.2351650321e+00   -6.4809080832e+00    3.6377235090e+00    1.1184967478e+00   -7.5994048310e+00    1.6000000000e+04    6.2218693550e-02    8.7153125000e-01
       251   -2.8385147106e+00    8.2092508369e+00   -6.5499320782e+00    3.7114173676e+00    1.1322843774e+00   -7.6822164556e+00    1.6000000000e+04    6.2036603862e-02    8.7190625000e-01
       252   -2.8422615058e+00    8.2295753004e+00   -6.3938871168e+00    3.5516256110e+00    1.1331425771e+00   -7.5270296940e+00    1.6000000000e+04    6.2210511094e-02    8.7140625000e-01
       253   -2.8481569485e+00    8.2637378914e+00   -6.3629832688e+00    3.5148263203e+00    1.1121612039e+00   -7.4751444727e+00    1.6000000000e+04    6.2190303956e-02    8.7593750000e-01
       254   -2.8214121120e+00    8.1120007939e+00   -6.5476310024e+00    3.7262188904e+00    1.1707314414e+00   -7.7183624438e+00    1.6000000000e+04    6.2387142381e-02    8.6987500000e-01
       255   -2.8398407560e+00    8.2172227953e+00   -6.4775799472e+00    3.6377391912e+00    1.1318935702e+00   -7.6094735174e+00    1.6000000000e+04    6.2220527813e-02    8.7181250000e-01
       256   -2.8372068342e+00    8.1985797161e+00   -6.3459569611e+00    3.5087501269e+00    1.1366422482e+00   -7.4825992093e+00    1.6000000000e+04    6.2166847656e-02    8.7718750000e-01
       257   -2.8218157447e+00    8.1181367475e+00   -6.5456234821e+00    3.7238077373e+00    1.1621990327e+00   -7.7078225148e+00    1.6000000000e+04    6.2453902313e-02    8.6865625000e-01
       258   -2.8304103595e+00    8.1710263352e+00   -6.7602176469e+00    3.9298072874e+00    1.1410918363e+00   -7.9013094832e+00    1.6000000000e+04    6.2457817438e-02    8.6893750000e-01
       259   -2.8293794555e+00    8.1582558979e+00   -6.4059697299e+00    3.5765902744e+00    1.1425985741e+00   -7.5485683040e+00    1.6000000000e+04    6.3335891663e-02    8.7168750000e-01
       260   -2.8302172388e+00    8.1698311660e+00   -6.5355954211e+00    3.7053781822e+00    1.1581416816e+00   -7.6937371027e+00    1.6000000000e+04    6.2266804869e-02    8.6887500000e-01
       261   -2.8497268419e+00    8.2734347537e+00   -6.4331144414e+00    3.5833875995e+00    1.1228362658e+00   -7.5559507072e+00    1.6000000000e+04    6.2358200625e-02    8.7206250000e-01
       262   -2.8296309395e+00    8.1568936155e+00   -6.5647264551e+00    3.7350955157e+00    1.1430718507e+00   -7.7077983058e+00    1.6000000000e+04    6.2405019925e-02    8.7193750000e-01
       263   -2.8360223750e+00    8.1873658042e+00   -6.5116453410e+00    3.6756229661e+00    1.1256919159e+00   -7.6373372569e+00    1.6000000000e+04    6.2158366731e-02    8.6956250000e-01
       264   -2.8384550203e+00    8.2105070786e+00   -6.4123262534e+00    3.5738712331e+00    1.1348223089e+00   -7.5471485623e+00    1.6000000000e+04    6.2364714306e-02    8.7334375000e-01
       265   -2.8385364138e+00    8.2118015588e+00   -6.4139235786e+00    3.5753871648e+00    1.1335616444e+00   -7.5474852229e+00    1.6000000000e+04    6.2465966413e-02    8.7225000000e-01
       266   -2.8204182348e+00    8.1127902444e+00   -6.5991728597e+00    3.7787546249e+00    1.1600889601e+00   -7.7592618197e+00    1.6000000000e+04    6.2199713806e-02    8.6846875000e-01
       267   -2.8392775862e+00    8.2119075331e+00   -6.4696020717e+00    3.6303244855e+00    1.1201034178e+00   -7.5897054896e+00    1.6000000000e+04    6.2538545344e-02    8.7334375000e-01
       268   -2.8333322655e+00    8.1800107151e+00   -6.4126795028e+00    3.5793472372e+00    1.1447089890e+00   -7.5573884918e+00    1.6000000000e+04    6.2348186313e-02    8.7406250000e-01
       269   -2.8243167992e+00    8.1282912787e+00   -6.6666467820e+00    3.8423299828e+00    1.1573538926e+00   -7.8240006745e+00    1.6000000000e+04    6.3298446219e-02    8.7028125000e-01
       270   -2.8394398853e+00    8.2130601057e+00   -6.3653361412e+00    3.5258962559e+00    1.1249041484e+00   -7.4902402896e+00    1.6000000000e+04    6.2412471894e-02    8.7090625000e-01
       271   -2.8368229364e+00    8.2005696939e+00   -6.4354979065e+00    3.5986749701e+00    1.1371045822e+00   -7.5726024887e+00    1.6000000000e+04    6.2183142413e-02    8.7234375000e-01
       272   -2.8259302726e+00    8.1435506147e+00   -6.5422687970e+00    3.7163385244e+00    1.1428148008e+00   -7.6850835978e+00    1.6000000000e+04    6.2465611725e-02    8.7028125000e-01
       273   -2.8338403254e+00    8.1800436804e+00   -6.4519168406e+00    3.6180765152e+00    1.1385804239e+00   -7.5904972645e+00    1.6000000000e+04    6.2412071006e-02    8.7059375000e-01
       274   -2.8297784731e+00    8.1606241931e+00   -6.5629086107e+00    3.7331301376e+00    1.1386551279e+00   -7.7015637386e+00    1.6000000000e+04    6.2583113550e-02    8.7221875000e-01
       275   -2.8415113626e+00    8.2267847611e+00   -6.4489430247e+00    3.6074316621e+00    1.1197887078e+00   -7.5687317325e+00    1.6000000000e+04    6.2359798769e-02    8.7309375000e-01
       276   -2.8261166176e+00    8.1401429332e+00   -6.5642514819e+00    3.7381348644e+00    1.1647051722e+00   -7.7289566541e+00    1.6000000000e+04    6.2309407750e-02    8.7009375000e-01
       277   -2.8239627406e+00    8.1267880669e+00   -6.5481182984e+00    3.7241555578e+00    1.1550792000e+00   -7.7031974984e+00    1.6000000000e+04    6.2250723256e-02    8.6800000000e-01
       278   -2.8336903603e+00    8.1841166076e+00   -6.5046929695e+00    3.6710026092e+00    1.1485798519e+00   -7.6532728214e+00    1.6000000000e+04    6.2292380975e-02    8.7290625000e-01
       279   -2.8273110732e+00    8.1451423617e+00   -6.5922595201e+00    3.7649484469e+00    1.1482674088e+00   -7.7405269290e+00    1.6000000000e+04    6.3365780862e-02    8.6903125000e-01
