Timestamp (ms),Node Power (W),Socket 0 CPU Power (W),Socket 0 GPU Power (W),Socket 0 Mem Power (W),Socket 1 CPU Power (W),Socket 1 GPU Power (W),Socket 1 Mem Power (W)
1696452342083, 717.000000, 246.000000, 73.000000, 20.000000,231.000000, 72.000000, 20.000000
1696452342135, 715.000000, 246.000000, 73.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452342167, 715.000000, 246.000000, 73.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452342218, 715.000000, 245.000000, 72.000000, 22.000000,231.000000, 73.000000, 20.000000
1696452342272, 699.000000, 247.000000, 72.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452342313, 640.000000, 115.000000, 72.000000, 21.000000,102.000000, 72.000000, 21.000000
1696452342365, 713.000000, 246.000000, 73.000000, 21.000000,230.000000, 73.000000, 21.000000
1696452342430, 719.000000, 247.000000, 72.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452342478, 697.000000, 245.000000, 72.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452342513, 596.000000, 114.000000, 72.000000, 21.000000,101.000000, 73.000000, 20.000000
1696452342582, 715.000000, 247.000000, 72.000000, 21.000000,239.000000, 73.000000, 20.000000
1696452342628, 726.000000, 244.000000, 72.000000, 21.000000,238.000000, 72.000000, 20.000000
1696452342667, 704.000000, 247.000000, 72.000000, 21.000000,238.000000, 72.000000, 20.000000
1696452342759, 726.000000, 248.000000, 72.000000, 21.000000,243.000000, 73.000000, 21.000000
1696452342813, 700.000000, 123.000000, 72.000000, 21.000000,110.000000, 74.000000, 21.000000
1696452342880, 717.000000, 249.000000, 72.000000, 21.000000,232.000000, 73.000000, 20.000000
1696452342911, 633.000000, 247.000000, 73.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452342982, 715.000000, 247.000000, 72.000000, 21.000000,231.000000, 73.000000, 20.000000
1696452343034, 591.000000, 178.000000, 72.000000, 21.000000,230.000000, 72.000000, 20.000000
1696452343082, 726.000000, 246.000000, 72.000000, 21.000000,231.000000, 73.000000, 20.000000
1696452343128, 681.000000, 249.000000, 72.000000, 21.000000,228.000000, 73.000000, 20.000000
1696452343192, 722.000000, 244.000000, 72.000000, 21.000000,221.000000, 72.000000, 21.000000
1696452343248, 536.000000, 250.000000, 72.000000, 21.000000,231.000000, 74.000000, 21.000000
1696452343281, 719.000000, 247.000000, 72.000000, 21.000000,237.000000, 72.000000, 20.000000
1696452343327, 699.000000, 249.000000, 72.000000, 21.000000,231.000000, 72.000000, 21.000000
1696452343380, 719.000000, 247.000000, 72.000000, 22.000000,234.000000, 72.000000, 21.000000
1696452343430, 677.000000, 248.000000, 72.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452343476, 644.000000, 183.000000, 72.000000, 21.000000,102.000000, 74.000000, 21.000000
1696452343525, 719.000000, 248.000000, 72.000000, 21.000000,233.000000, 72.000000, 21.000000
1696452343582, 726.000000, 209.000000, 72.000000, 21.000000,174.000000, 73.000000, 20.000000
1696452343634, 713.000000, 244.000000, 72.000000, 21.000000,233.000000, 72.000000, 20.000000
1696452343674, 571.000000, 247.000000, 72.000000, 21.000000,232.000000, 72.000000, 21.000000
1696452343723, 721.000000, 249.000000, 72.000000, 21.000000,233.000000, 73.000000, 20.000000
1696452343773, 642.000000, 120.000000, 73.000000, 21.000000,103.000000, 73.000000, 21.000000
1696452343838, 719.000000, 248.000000, 72.000000, 21.000000,232.000000, 72.000000, 21.000000
1696452343890, 686.000000, 247.000000, 72.000000, 21.000000,239.000000, 72.000000, 21.000000
1696452343922, 729.000000, 134.000000, 72.000000, 21.000000,133.000000, 72.000000, 21.000000
1696452343969, 723.000000, 248.000000, 73.000000, 21.000000,239.000000, 73.000000, 20.000000
1696452344030, 730.000000, 247.000000, 73.000000, 21.000000,242.000000, 72.000000, 20.000000
1696452344064, 726.000000, 248.000000, 73.000000, 21.000000,240.000000, 72.000000, 23.000000
1696452344115, 633.000000, 246.000000, 73.000000, 21.000000,240.000000, 72.000000, 21.000000
1696452344178, 693.000000, 248.000000, 73.000000, 21.000000,231.000000, 73.000000, 20.000000
1696452344232, 541.000000, 118.000000, 72.000000, 21.000000,106.000000, 72.000000, 21.000000
1696452344281, 724.000000, 248.000000, 72.000000, 21.000000,233.000000, 72.000000, 21.000000
1696452344313, 697.000000, 248.000000, 73.000000, 21.000000,232.000000, 73.000000, 21.000000
1696452344380, 713.000000, 248.000000, 72.000000, 21.000000,232.000000, 72.000000, 20.000000
1696452344413, 545.000000, 118.000000, 72.000000, 21.000000,101.000000, 73.000000, 21.000000
1696452344482, 719.000000, 248.000000, 72.000000, 21.000000,233.000000, 72.000000, 20.000000
1696452344551, 624.000000, 247.000000, 73.000000, 21.000000,231.000000, 73.000000, 21.000000
1696452344583, 715.000000, 248.000000, 72.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452344650, 653.000000, 248.000000, 72.000000, 21.000000,232.000000, 72.000000, 20.000000
1696452344681, 724.000000, 218.000000, 74.000000, 21.000000,161.000000, 73.000000, 21.000000
1696452344727, 711.000000, 249.000000, 72.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452344778, 726.000000, 248.000000, 72.000000, 21.000000,232.000000, 73.000000, 20.000000
1696452344830, 686.000000, 248.000000, 72.000000, 21.000000,233.000000, 72.000000, 21.000000
1696452344879, 687.000000, 113.000000, 72.000000, 21.000000,101.000000, 72.000000, 20.000000
1696452344929, 722.000000, 247.000000, 72.000000, 21.000000,231.000000, 73.000000, 20.000000
1696452344976, 693.000000, 129.000000, 73.000000, 21.000000,108.000000, 73.000000, 21.000000
1696452345025, 717.000000, 248.000000, 73.000000, 21.000000,232.000000, 74.000000, 21.000000
1696452345076, 505.000000, 240.000000, 73.000000, 22.000000,222.000000, 74.000000, 22.000000
1696452345139, 717.000000, 249.000000, 73.000000, 21.000000,239.000000, 74.000000, 20.000000
1696452345173, 717.000000, 249.000000, 73.000000, 21.000000,239.000000, 74.000000, 20.000000
1696452345241, 730.000000, 248.000000, 72.000000, 21.000000,239.000000, 72.000000, 21.000000
1696452345291, 708.000000, 248.000000, 72.000000, 21.000000,240.000000, 74.000000, 21.000000
1696452345322, 623.000000, 113.000000, 72.000000, 21.000000,110.000000, 73.000000, 20.000000
1696452345390, 666.000000, 247.000000, 73.000000, 21.000000,240.000000, 74.000000, 21.000000
1696452345440, 726.000000, 247.000000, 72.000000, 21.000000,234.000000, 73.000000, 20.000000
1696452345472, 704.000000, 247.000000, 73.000000, 21.000000,233.000000, 73.000000, 20.000000
1696452345543, 724.000000, 249.000000, 72.000000, 21.000000,233.000000, 73.000000, 21.000000
1696452345594, 691.000000, 248.000000, 73.000000, 21.000000,233.000000, 72.000000, 21.000000
1696452345669, 724.000000, 248.000000, 72.000000, 21.000000,235.000000, 74.000000, 20.000000
1696452345713, 677.000000, 245.000000, 73.000000, 21.000000,232.000000, 72.000000, 21.000000
1696452345759, 680.000000, 176.000000, 72.000000, 21.000000,101.000000, 73.000000, 21.000000
1696452345811, 724.000000, 248.000000, 72.000000, 21.000000,231.000000, 73.000000, 20.000000
1696452345882, 724.000000, 247.000000, 72.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452345951, 644.000000, 248.000000, 72.000000, 21.000000,230.000000, 72.000000, 20.000000
1696452346002, 726.000000, 156.000000, 73.000000, 21.000000,185.000000, 72.000000, 20.000000
1696452346052, 722.000000, 249.000000, 72.000000, 21.000000,234.000000, 73.000000, 21.000000
1696452346121, 722.000000, 248.000000, 72.000000, 21.000000,232.000000, 72.000000, 21.000000
1696452346170, 704.000000, 248.000000, 72.000000, 21.000000,232.000000, 73.000000, 21.000000
1696452346221, 722.000000, 249.000000, 72.000000, 21.000000,232.000000, 72.000000, 21.000000
1696452346271, 664.000000, 248.000000, 72.000000, 21.000000,230.000000, 72.000000, 20.000000
1696452346304, 719.000000, 245.000000, 72.000000, 21.000000,231.000000, 72.000000, 21.000000
1696452346352, 711.000000, 249.000000, 72.000000, 21.000000,237.000000, 72.000000, 20.000000
1696452346403, 556.000000, 118.000000, 73.000000, 21.000000,101.000000, 73.000000, 21.000000
1696452346454, 719.000000, 249.000000, 72.000000, 21.000000,238.000000, 72.000000, 20.000000
1696452346520, 730.000000, 249.000000, 72.000000, 21.000000,240.000000, 72.000000, 20.000000
1696452346553, 704.000000, 250.000000, 73.000000, 21.000000,245.000000, 72.000000, 21.000000
1696452346598, 658.000000, 114.000000, 72.000000, 21.000000,109.000000, 73.000000, 21.000000
1696452346648, 732.000000, 249.000000, 72.000000, 21.000000,241.000000, 72.000000, 21.000000
1696452346699, 724.000000, 211.000000, 72.000000, 21.000000,152.000000, 72.000000, 21.000000
1696452346749, 717.000000, 247.000000, 72.000000, 21.000000,233.000000, 72.000000, 20.000000
1696452346797, 609.000000, 247.000000, 72.000000, 21.000000,233.000000, 73.000000, 21.000000
1696452346843, 724.000000, 248.000000, 72.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452346895, 715.000000, 246.000000, 72.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452346945, 722.000000, 248.000000, 72.000000, 21.000000,233.000000, 72.000000, 21.000000
1696452346995, 675.000000, 248.000000, 73.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452347045, 678.000000, 177.000000, 72.000000, 21.000000,99.000000, 73.000000, 20.000000
1696452347111, 659.000000, 247.000000, 72.000000, 21.000000,233.000000, 73.000000, 21.000000
1696452347144, 721.000000, 244.000000, 72.000000, 21.000000,231.000000, 73.000000, 21.000000
1696452347192, 710.000000, 249.000000, 72.000000, 21.000000,231.000000, 73.000000, 20.000000
1696452347262, 719.000000, 247.000000, 72.000000, 21.000000,230.000000, 73.000000, 20.000000
1696452347294, 719.000000, 247.000000, 72.000000, 21.000000,230.000000, 73.000000, 20.000000
1696452347360, 722.000000, 249.000000, 73.000000, 21.000000,232.000000, 73.000000, 21.000000
1696452347391, 717.000000, 248.000000, 72.000000, 21.000000,231.000000, 73.000000, 20.000000
1696452347453, 626.000000, 245.000000, 72.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452347489, 719.000000, 248.000000, 73.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452347538, 708.000000, 248.000000, 72.000000, 21.000000,101.000000, 73.000000, 21.000000
1696452347588, 719.000000, 249.000000, 73.000000, 21.000000,233.000000, 72.000000, 20.000000
1696452347634, 693.000000, 248.000000, 72.000000, 21.000000,232.000000, 73.000000, 20.000000
1696452347701, 723.000000, 247.000000, 73.000000, 21.000000,239.000000, 72.000000, 20.000000
1696452347733, 723.000000, 247.000000, 73.000000, 21.000000,239.000000, 72.000000, 20.000000
1696452347784, 728.000000, 247.000000, 73.000000, 21.000000,239.000000, 72.000000, 20.000000
1696452347834, 715.000000, 248.000000, 73.000000, 21.000000,239.000000, 72.000000, 20.000000
1696452347900, 733.000000, 250.000000, 73.000000, 21.000000,241.000000, 72.000000, 21.000000
1696452347932, 733.000000, 250.000000, 73.000000, 21.000000,241.000000, 72.000000, 21.000000
1696452347999, 724.000000, 214.000000, 72.000000, 21.000000,147.000000, 74.000000, 21.000000
1696452348035, 704.000000, 248.000000, 72.000000, 21.000000,232.000000, 72.000000, 21.000000
1696452348082, 569.000000, 247.000000, 73.000000, 21.000000,232.000000, 73.000000, 20.000000
1696452348150, 692.000000, 248.000000, 72.000000, 21.000000,230.000000, 72.000000, 20.000000
1696452348182, 602.000000, 119.000000, 73.000000, 21.000000,99.000000, 73.000000, 21.000000
1696452348253, 715.000000, 248.000000, 72.000000, 21.000000,231.000000, 75.000000, 21.000000
1696452348303, 723.000000, 249.000000, 72.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452348354, 713.000000, 248.000000, 72.000000, 21.000000,231.000000, 75.000000, 20.000000
1696452348399, 629.000000, 247.000000, 72.000000, 21.000000,231.000000, 72.000000, 21.000000
1696452348449, 723.000000, 248.000000, 72.000000, 21.000000,230.000000, 73.000000, 20.000000
1696452348499, 715.000000, 248.000000, 72.000000, 21.000000,231.000000, 74.000000, 20.000000
1696452348548, 719.000000, 250.000000, 72.000000, 22.000000,231.000000, 72.000000, 20.000000
1696452348600, 668.000000, 250.000000, 73.000000, 21.000000,232.000000, 74.000000, 21.000000
1696452348653, 624.000000, 157.000000, 73.000000, 21.000000,100.000000, 72.000000, 21.000000
1696452348695, 717.000000, 250.000000, 72.000000, 21.000000,227.000000, 72.000000, 21.000000
1696452348745, 724.000000, 237.000000, 73.000000, 21.000000,210.000000, 72.000000, 21.000000
1696452348796, 712.000000, 249.000000, 72.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452348843, 602.000000, 248.000000, 72.000000, 21.000000,233.000000, 73.000000, 21.000000
1696452348912, 711.000000, 248.000000, 72.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452348943, 525.000000, 119.000000, 72.000000, 21.000000,99.000000, 74.000000, 21.000000
1696452348989, 728.000000, 247.000000, 73.000000, 21.000000,239.000000, 72.000000, 20.000000
1696452349040, 520.000000, 180.000000, 73.000000, 22.000000,173.000000, 73.000000, 21.000000
1696452349091, 730.000000, 248.000000, 73.000000, 21.000000,239.000000, 74.000000, 20.000000
1696452349160, 580.000000, 122.000000, 73.000000, 21.000000,108.000000, 73.000000, 21.000000
1696452349193, 732.000000, 249.000000, 72.000000, 21.000000,242.000000, 74.000000, 20.000000
1696452349239, 693.000000, 248.000000, 73.000000, 21.000000,241.000000, 72.000000, 21.000000
1696452349289, 726.000000, 249.000000, 72.000000, 21.000000,233.000000, 72.000000, 20.000000
1696452349335, 721.000000, 248.000000, 72.000000, 21.000000,231.000000, 73.000000, 20.000000
1696452349400, 726.000000, 248.000000, 72.000000, 21.000000,238.000000, 72.000000, 20.000000
1696452349434, 717.000000, 247.000000, 72.000000, 21.000000,232.000000, 73.000000, 21.000000
1696452349481, 681.000000, 248.000000, 73.000000, 21.000000,233.000000, 72.000000, 20.000000
1696452349533, 722.000000, 248.000000, 72.000000, 21.000000,233.000000, 72.000000, 20.000000
1696452349602, 566.000000, 247.000000, 73.000000, 21.000000,230.000000, 73.000000, 21.000000
1696452349653, 719.000000, 248.000000, 72.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452349699, 712.000000, 248.000000, 72.000000, 21.000000,231.000000, 73.000000, 20.000000
1696452349742, 558.000000, 247.000000, 72.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452349800, 582.000000, 248.000000, 73.000000, 21.000000,231.000000, 73.000000, 21.000000
1696452349851, 723.000000, 248.000000, 72.000000, 21.000000,233.000000, 73.000000, 20.000000
1696452349901, 699.000000, 249.000000, 73.000000, 21.000000,233.000000, 73.000000, 21.000000
1696452349951, 712.000000, 249.000000, 73.000000, 21.000000,232.000000, 73.000000, 20.000000
1696452349998, 519.000000, 121.000000, 73.000000, 21.000000,99.000000, 73.000000, 20.000000
1696452350032, 719.000000, 246.000000, 73.000000, 21.000000,231.000000, 73.000000, 20.000000
1696452350083, 673.000000, 248.000000, 73.000000, 21.000000,232.000000, 73.000000, 21.000000
1696452350129, 724.000000, 228.000000, 73.000000, 21.000000,178.000000, 72.000000, 21.000000
1696452350179, 713.000000, 249.000000, 73.000000, 21.000000,233.000000, 74.000000, 21.000000
1696452350228, 724.000000, 248.000000, 73.000000, 21.000000,234.000000, 72.000000, 21.000000
1696452350277, 708.000000, 248.000000, 73.000000, 21.000000,239.000000, 73.000000, 21.000000
1696452350338, 591.000000, 119.000000, 72.000000, 21.000000,108.000000, 73.000000, 21.000000
1696452350382, 728.000000, 250.000000, 73.000000, 21.000000,240.000000, 72.000000, 21.000000
1696452350423, 711.000000, 249.000000, 72.000000, 21.000000,246.000000, 73.000000, 22.000000
1696452350482, 730.000000, 249.000000, 72.000000, 21.000000,239.000000, 72.000000, 20.000000
1696452350532, 664.000000, 247.000000, 73.000000, 21.000000,241.000000, 74.000000, 20.000000
1696452350589, 706.000000, 249.000000, 73.000000, 21.000000,230.000000, 72.000000, 20.000000
1696452350622, 706.000000, 249.000000, 73.000000, 21.000000,230.000000, 72.000000, 20.000000
1696452350673, 724.000000, 248.000000, 73.000000, 21.000000,232.000000, 73.000000, 20.000000
1696452350723, 686.000000, 249.000000, 73.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452350792, 721.000000, 250.000000, 73.000000, 21.000000,237.000000, 74.000000, 20.000000
1696452350870, 728.000000, 250.000000, 72.000000, 21.000000,235.000000, 74.000000, 20.000000
1696452350941, 704.000000, 249.000000, 72.000000, 21.000000,232.000000, 73.000000, 21.000000
1696452350993, 724.000000, 249.000000, 72.000000, 21.000000,231.000000, 73.000000, 20.000000
1696452351062, 668.000000, 248.000000, 73.000000, 21.000000,231.000000, 74.000000, 21.000000
1696452351113, 717.000000, 249.000000, 72.000000, 21.000000,232.000000, 73.000000, 20.000000
1696452351172, 669.000000, 249.000000, 72.000000, 21.000000,231.000000, 72.000000, 21.000000
1696452351222, 726.000000, 218.000000, 72.000000, 21.000000,161.000000, 72.000000, 20.000000
1696452351259, 713.000000, 248.000000, 72.000000, 21.000000,231.000000, 73.000000, 20.000000
1696452351309, 726.000000, 249.000000, 73.000000, 21.000000,232.000000, 72.000000, 20.000000
1696452351358, 708.000000, 249.000000, 72.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452351408, 580.000000, 175.000000, 72.000000, 21.000000,231.000000, 73.000000, 20.000000
1696452351458, 724.000000, 250.000000, 73.000000, 21.000000,232.000000, 72.000000, 21.000000
1696452351508, 724.000000, 248.000000, 72.000000, 21.000000,231.000000, 73.000000, 20.000000
1696452351560, 721.000000, 248.000000, 73.000000, 21.000000,239.000000, 72.000000, 20.000000
1696452351605, 618.000000, 244.000000, 72.000000, 21.000000,239.000000, 72.000000, 21.000000
1696452351655, 733.000000, 250.000000, 72.000000, 21.000000,242.000000, 73.000000, 21.000000
1696452351705, 723.000000, 249.000000, 73.000000, 21.000000,238.000000, 72.000000, 20.000000
1696452351768, 728.000000, 248.000000, 72.000000, 21.000000,240.000000, 73.000000, 21.000000
1696452351806, 684.000000, 248.000000, 73.000000, 21.000000,240.000000, 73.000000, 20.000000
1696452351862, 722.000000, 192.000000, 73.000000, 22.000000,169.000000, 74.000000, 22.000000
1696452351918, 633.000000, 249.000000, 72.000000, 21.000000,230.000000, 73.000000, 20.000000
1696452351952, 722.000000, 249.000000, 72.000000, 21.000000,232.000000, 73.000000, 20.000000
1696452352003, 702.000000, 247.000000, 73.000000, 21.000000,233.000000, 72.000000, 20.000000
1696452352071, 722.000000, 248.000000, 72.000000, 21.000000,232.000000, 72.000000, 20.000000
1696452352102, 722.000000, 248.000000, 72.000000, 21.000000,232.000000, 72.000000, 20.000000
1696452352172, 719.000000, 249.000000, 73.000000, 21.000000,231.000000, 74.000000, 21.000000
1696452352203, 711.000000, 247.000000, 73.000000, 21.000000,230.000000, 73.000000, 21.000000
1696452352254, 673.000000, 116.000000, 73.000000, 21.000000,100.000000, 73.000000, 21.000000
1696452352304, 715.000000, 245.000000, 72.000000, 21.000000,230.000000, 73.000000, 20.000000
1696452352370, 724.000000, 248.000000, 73.000000, 21.000000,232.000000, 72.000000, 21.000000
1696452352401, 713.000000, 249.000000, 72.000000, 21.000000,232.000000, 74.000000, 21.000000
1696452352452, 534.000000, 120.000000, 72.000000, 21.000000,100.000000, 73.000000, 21.000000
1696452352502, 717.000000, 247.000000, 72.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452352553, 728.000000, 248.000000, 73.000000, 21.000000,232.000000, 73.000000, 20.000000
1696452352599, 715.000000, 249.000000, 72.000000, 21.000000,231.000000, 73.000000, 20.000000
1696452352648, 564.000000, 249.000000, 72.000000, 21.000000,232.000000, 74.000000, 21.000000
1696452352698, 722.000000, 247.000000, 72.000000, 21.000000,233.000000, 72.000000, 21.000000
1696452352748, 697.000000, 248.000000, 73.000000, 21.000000,99.000000, 73.000000, 20.000000
1696452352798, 722.000000, 248.000000, 73.000000, 21.000000,232.000000, 72.000000, 21.000000
1696452352844, 704.000000, 249.000000, 73.000000, 21.000000,243.000000, 72.000000, 20.000000
1696452352910, 726.000000, 248.000000, 73.000000, 21.000000,239.000000, 73.000000, 20.000000
1696452352944, 726.000000, 248.000000, 73.000000, 21.000000,239.000000, 73.000000, 20.000000
1696452352994, 730.000000, 248.000000, 72.000000, 21.000000,240.000000, 72.000000, 20.000000
1696452353044, 715.000000, 250.000000, 72.000000, 21.000000,239.000000, 73.000000, 21.000000
1696452353092, 560.000000, 249.000000, 73.000000, 21.000000,238.000000, 73.000000, 21.000000
1696452353162, 713.000000, 248.000000, 72.000000, 21.000000,232.000000, 73.000000, 20.000000
1696452353222, 543.000000, 129.000000, 72.000000, 21.000000,107.000000, 72.000000, 20.000000
1696452353263, 719.000000, 248.000000, 72.000000, 21.000000,232.000000, 73.000000, 20.000000
1696452353310, 633.000000, 123.000000, 73.000000, 21.000000,100.000000, 73.000000, 21.000000
1696452353359, 717.000000, 250.000000, 73.000000, 21.000000,231.000000, 74.000000, 21.000000
1696452353409, 624.000000, 248.000000, 72.000000, 21.000000,231.000000, 73.000000, 20.000000
1696452353459, 722.000000, 249.000000, 73.000000, 21.000000,232.000000, 74.000000, 21.000000
1696452353509, 691.000000, 249.000000, 72.000000, 21.000000,230.000000, 73.000000, 20.000000
1696452353559, 724.000000, 248.000000, 72.000000, 21.000000,232.000000, 72.000000, 20.000000
1696452353605, 702.000000, 247.000000, 73.000000, 21.000000,231.000000, 72.000000, 20.000000
1696452353655, 585.000000, 124.000000, 72.000000, 21.000000,100.000000, 73.000000, 21.000000
1696452353687, 715.000000, 248.000000, 73.000000, 21.000000,232.000000, 72.000000, 20.000000
1696452353737, 684.000000, 118.000000, 72.000000, 20.000000,104.000000, 73.000000, 20.000000
