Timestamp (ms),Node Power (W),Socket 0 CPU Power (W),Socket 0 GPU Power (W),Socket 0 Mem Power (W),Socket 1 CPU Power (W),Socket 1 GPU Power (W),Socket 1 Mem Power (W)
1696452341778, 676.000000, 227.000000, 69.000000, 20.000000,235.000000, 69.000000, 21.000000
1696452341813, 647.000000, 221.000000, 69.000000, 21.000000,241.000000, 69.000000, 22.000000
1696452341863, 603.000000, 92.000000, 69.000000, 21.000000,102.000000, 69.000000, 21.000000
1696452341913, 664.000000, 219.000000, 69.000000, 21.000000,235.000000, 69.000000, 21.000000
1696452341963, 667.000000, 219.000000, 68.000000, 20.000000,233.000000, 68.000000, 21.000000
1696452342009, 657.000000, 219.000000, 68.000000, 20.000000,235.000000, 69.000000, 21.000000
1696452342059, 508.000000, 218.000000, 68.000000, 20.000000,163.000000, 69.000000, 21.000000
1696452342109, 667.000000, 221.000000, 69.000000, 21.000000,230.000000, 69.000000, 21.000000
1696452342141, 431.000000, 121.000000, 68.000000, 20.000000,129.000000, 68.000000, 21.000000
1696452342191, 667.000000, 221.000000, 70.000000, 21.000000,237.000000, 69.000000, 22.000000
1696452342241, 665.000000, 219.000000, 69.000000, 20.000000,235.000000, 69.000000, 21.000000
1696452342291, 656.000000, 220.000000, 70.000000, 21.000000,236.000000, 70.000000, 22.000000
1696452342339, 585.000000, 218.000000, 70.000000, 21.000000,228.000000, 70.000000, 22.000000
1696452342407, 634.000000, 219.000000, 69.000000, 21.000000,233.000000, 69.000000, 21.000000
1696452342440, 563.000000, 92.000000, 69.000000, 21.000000,108.000000, 69.000000, 22.000000
1696452342489, 658.000000, 219.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452342558, 663.000000, 95.000000, 70.000000, 21.000000,111.000000, 70.000000, 22.000000
1696452342605, 638.000000, 219.000000, 69.000000, 21.000000,236.000000, 70.000000, 21.000000
1696452342638, 541.000000, 93.000000, 69.000000, 21.000000,107.000000, 69.000000, 21.000000
1696452342689, 660.000000, 220.000000, 69.000000, 21.000000,236.000000, 70.000000, 21.000000
1696452342739, 521.000000, 221.000000, 68.000000, 20.000000,235.000000, 69.000000, 21.000000
1696452342786, 669.000000, 220.000000, 70.000000, 21.000000,234.000000, 69.000000, 21.000000
1696452342838, 653.000000, 214.000000, 69.000000, 21.000000,237.000000, 70.000000, 21.000000
1696452342907, 671.000000, 228.000000, 69.000000, 21.000000,234.000000, 68.000000, 21.000000
1696452342956, 640.000000, 226.000000, 69.000000, 21.000000,235.000000, 70.000000, 21.000000
1696452343008, 673.000000, 230.000000, 70.000000, 21.000000,234.000000, 69.000000, 21.000000
1696452343080, 599.000000, 94.000000, 69.000000, 20.000000,108.000000, 69.000000, 21.000000
1696452343147, 665.000000, 220.000000, 69.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452343178, 621.000000, 219.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452343231, 664.000000, 219.000000, 70.000000, 21.000000,236.000000, 70.000000, 21.000000
1696452343280, 588.000000, 95.000000, 70.000000, 22.000000,110.000000, 70.000000, 22.000000
1696452343329, 666.000000, 220.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452343379, 581.000000, 218.000000, 69.000000, 20.000000,235.000000, 69.000000, 21.000000
1696452343430, 669.000000, 219.000000, 68.000000, 20.000000,235.000000, 68.000000, 21.000000
1696452343479, 664.000000, 221.000000, 70.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452343525, 669.000000, 220.000000, 69.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452343575, 655.000000, 220.000000, 70.000000, 21.000000,237.000000, 70.000000, 21.000000
1696452343644, 662.000000, 219.000000, 69.000000, 21.000000,236.000000, 68.000000, 21.000000
1696452343677, 662.000000, 219.000000, 69.000000, 21.000000,236.000000, 68.000000, 21.000000
1696452343723, 665.000000, 96.000000, 69.000000, 21.000000,126.000000, 69.000000, 21.000000
1696452343773, 660.000000, 222.000000, 69.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452343825, 549.000000, 221.000000, 70.000000, 21.000000,233.000000, 70.000000, 22.000000
1696452343869, 664.000000, 222.000000, 70.000000, 21.000000,241.000000, 69.000000, 21.000000
1696452343919, 656.000000, 219.000000, 68.000000, 20.000000,235.000000, 68.000000, 21.000000
1696452343969, 667.000000, 219.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452344017, 651.000000, 221.000000, 69.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452344068, 519.000000, 92.000000, 70.000000, 21.000000,114.000000, 70.000000, 21.000000
1696452344135, 642.000000, 228.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452344185, 576.000000, 101.000000, 70.000000, 21.000000,139.000000, 70.000000, 22.000000
1696452344237, 675.000000, 227.000000, 70.000000, 21.000000,236.000000, 70.000000, 21.000000
1696452344307, 676.000000, 231.000000, 69.000000, 21.000000,235.000000, 69.000000, 21.000000
1696452344357, 653.000000, 227.000000, 69.000000, 21.000000,233.000000, 69.000000, 21.000000
1696452344389, 515.000000, 106.000000, 69.000000, 23.000000,105.000000, 70.000000, 21.000000
1696452344456, 611.000000, 218.000000, 68.000000, 21.000000,234.000000, 69.000000, 21.000000
1696452344507, 632.000000, 92.000000, 69.000000, 20.000000,116.000000, 70.000000, 21.000000
1696452344559, 660.000000, 220.000000, 69.000000, 21.000000,235.000000, 69.000000, 21.000000
1696452344609, 667.000000, 219.000000, 69.000000, 21.000000,235.000000, 70.000000, 21.000000
1696452344656, 653.000000, 220.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452344726, 669.000000, 220.000000, 69.000000, 21.000000,236.000000, 70.000000, 21.000000
1696452344777, 640.000000, 218.000000, 69.000000, 20.000000,234.000000, 68.000000, 21.000000
1696452344827, 572.000000, 93.000000, 68.000000, 21.000000,122.000000, 69.000000, 21.000000
1696452344876, 656.000000, 221.000000, 69.000000, 21.000000,237.000000, 70.000000, 21.000000
1696452344926, 666.000000, 219.000000, 68.000000, 20.000000,236.000000, 68.000000, 21.000000
1696452344979, 651.000000, 219.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452345025, 495.000000, 220.000000, 69.000000, 21.000000,236.000000, 70.000000, 22.000000
1696452345076, 665.000000, 219.000000, 68.000000, 20.000000,233.000000, 68.000000, 21.000000
1696452345146, 634.000000, 93.000000, 69.000000, 21.000000,169.000000, 70.000000, 21.000000
1696452345199, 662.000000, 221.000000, 69.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452345244, 641.000000, 92.000000, 69.000000, 21.000000,112.000000, 69.000000, 21.000000
1696452345294, 660.000000, 219.000000, 69.000000, 21.000000,236.000000, 68.000000, 21.000000
1696452345345, 493.000000, 94.000000, 69.000000, 21.000000,106.000000, 70.000000, 22.000000
1696452345397, 667.000000, 220.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452345443, 649.000000, 227.000000, 69.000000, 21.000000,100.000000, 69.000000, 21.000000
1696452345494, 666.000000, 227.000000, 69.000000, 21.000000,234.000000, 69.000000, 21.000000
1696452345544, 588.000000, 227.000000, 69.000000, 20.000000,233.000000, 68.000000, 20.000000
1696452345589, 676.000000, 228.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452345641, 663.000000, 229.000000, 69.000000, 21.000000,235.000000, 69.000000, 21.000000
1696452345690, 669.000000, 219.000000, 69.000000, 21.000000,235.000000, 69.000000, 21.000000
1696452345737, 660.000000, 219.000000, 69.000000, 21.000000,235.000000, 69.000000, 21.000000
1696452345783, 579.000000, 218.000000, 69.000000, 20.000000,230.000000, 69.000000, 21.000000
1696452345834, 667.000000, 219.000000, 69.000000, 21.000000,234.000000, 69.000000, 21.000000
1696452345884, 649.000000, 220.000000, 70.000000, 21.000000,235.000000, 69.000000, 21.000000
1696452345929, 669.000000, 220.000000, 70.000000, 21.000000,235.000000, 69.000000, 21.000000
1696452345979, 653.000000, 218.000000, 69.000000, 21.000000,234.000000, 69.000000, 21.000000
1696452346031, 521.000000, 217.000000, 69.000000, 20.000000,160.000000, 69.000000, 21.000000
1696452346077, 662.000000, 220.000000, 70.000000, 21.000000,235.000000, 69.000000, 21.000000
1696452346127, 581.000000, 92.000000, 69.000000, 21.000000,104.000000, 69.000000, 21.000000
1696452346197, 662.000000, 220.000000, 70.000000, 21.000000,241.000000, 70.000000, 22.000000
1696452346251, 671.000000, 221.000000, 69.000000, 20.000000,234.000000, 68.000000, 21.000000
1696452346301, 620.000000, 222.000000, 69.000000, 21.000000,236.000000, 70.000000, 21.000000
1696452346353, 660.000000, 97.000000, 70.000000, 21.000000,102.000000, 69.000000, 22.000000
1696452346403, 669.000000, 221.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452346452, 669.000000, 222.000000, 68.000000, 21.000000,235.000000, 69.000000, 21.000000
1696452346502, 641.000000, 223.000000, 69.000000, 21.000000,236.000000, 69.000000, 22.000000
1696452346552, 539.000000, 93.000000, 69.000000, 21.000000,103.000000, 69.000000, 21.000000
1696452346602, 662.000000, 223.000000, 69.000000, 21.000000,238.000000, 69.000000, 22.000000
1696452346649, 673.000000, 227.000000, 69.000000, 22.000000,238.000000, 69.000000, 22.000000
1696452346699, 660.000000, 229.000000, 70.000000, 21.000000,237.000000, 70.000000, 22.000000
1696452346750, 495.000000, 227.000000, 69.000000, 20.000000,166.000000, 68.000000, 21.000000
1696452346808, 658.000000, 230.000000, 70.000000, 21.000000,236.000000, 69.000000, 22.000000
1696452346845, 658.000000, 230.000000, 70.000000, 21.000000,236.000000, 69.000000, 22.000000
1696452346894, 673.000000, 227.000000, 69.000000, 21.000000,233.000000, 68.000000, 21.000000
1696452346945, 618.000000, 221.000000, 70.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452346996, 669.000000, 190.000000, 69.000000, 21.000000,224.000000, 69.000000, 21.000000
1696452347066, 570.000000, 220.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452347118, 667.000000, 221.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452347169, 642.000000, 92.000000, 69.000000, 21.000000,106.000000, 69.000000, 21.000000
1696452347238, 662.000000, 218.000000, 69.000000, 20.000000,236.000000, 69.000000, 21.000000
1696452347271, 633.000000, 216.000000, 69.000000, 21.000000,233.000000, 69.000000, 21.000000
1696452347318, 666.000000, 219.000000, 69.000000, 20.000000,236.000000, 68.000000, 21.000000
1696452347387, 514.000000, 217.000000, 70.000000, 21.000000,234.000000, 69.000000, 22.000000
1696452347438, 665.000000, 218.000000, 70.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452347489, 554.000000, 91.000000, 69.000000, 21.000000,120.000000, 69.000000, 21.000000
1696452347539, 658.000000, 220.000000, 70.000000, 21.000000,239.000000, 69.000000, 21.000000
1696452347586, 618.000000, 220.000000, 69.000000, 21.000000,234.000000, 69.000000, 21.000000
1696452347656, 660.000000, 221.000000, 70.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452347707, 459.000000, 218.000000, 69.000000, 20.000000,234.000000, 69.000000, 21.000000
1696452347759, 667.000000, 220.000000, 69.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452347810, 605.000000, 93.000000, 69.000000, 21.000000,112.000000, 69.000000, 21.000000
1696452347859, 662.000000, 222.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452347924, 625.000000, 222.000000, 70.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452347957, 677.000000, 204.000000, 69.000000, 23.000000,216.000000, 70.000000, 22.000000
1696452348008, 660.000000, 228.000000, 69.000000, 21.000000,105.000000, 70.000000, 21.000000
1696452348059, 671.000000, 227.000000, 69.000000, 21.000000,238.000000, 70.000000, 21.000000
1696452348110, 572.000000, 228.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452348168, 680.000000, 107.000000, 70.000000, 20.000000,195.000000, 70.000000, 21.000000
1696452348206, 667.000000, 229.000000, 69.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452348252, 671.000000, 221.000000, 71.000000, 21.000000,237.000000, 70.000000, 21.000000
1696452348304, 644.000000, 220.000000, 69.000000, 21.000000,237.000000, 69.000000, 22.000000
1696452348350, 497.000000, 93.000000, 69.000000, 21.000000,102.000000, 69.000000, 21.000000
1696452348400, 665.000000, 220.000000, 71.000000, 21.000000,235.000000, 69.000000, 21.000000
1696452348449, 534.000000, 182.000000, 69.000000, 21.000000,153.000000, 69.000000, 22.000000
1696452348497, 665.000000, 219.000000, 70.000000, 20.000000,236.000000, 69.000000, 21.000000
1696452348547, 554.000000, 220.000000, 69.000000, 21.000000,233.000000, 69.000000, 21.000000
1696452348598, 667.000000, 220.000000, 69.000000, 21.000000,234.000000, 69.000000, 21.000000
1696452348644, 660.000000, 220.000000, 70.000000, 21.000000,236.000000, 70.000000, 21.000000
1696452348696, 665.000000, 220.000000, 69.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452348766, 647.000000, 220.000000, 70.000000, 21.000000,237.000000, 70.000000, 21.000000
1696452348816, 667.000000, 219.000000, 70.000000, 20.000000,236.000000, 68.000000, 21.000000
1696452348868, 638.000000, 218.000000, 69.000000, 20.000000,236.000000, 69.000000, 21.000000
1696452348914, 589.000000, 94.000000, 70.000000, 21.000000,162.000000, 70.000000, 22.000000
1696452348965, 669.000000, 220.000000, 70.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452349016, 664.000000, 220.000000, 69.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452349067, 620.000000, 219.000000, 69.000000, 20.000000,238.000000, 69.000000, 21.000000
1696452349119, 669.000000, 220.000000, 70.000000, 21.000000,236.000000, 69.000000, 22.000000
1696452349164, 665.000000, 218.000000, 69.000000, 20.000000,236.000000, 69.000000, 21.000000
1696452349214, 675.000000, 227.000000, 70.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452349265, 658.000000, 228.000000, 70.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452349310, 570.000000, 225.000000, 69.000000, 22.000000,231.000000, 69.000000, 21.000000
1696452349375, 651.000000, 226.000000, 69.000000, 20.000000,234.000000, 69.000000, 21.000000
1696452349409, 651.000000, 226.000000, 69.000000, 20.000000,234.000000, 69.000000, 21.000000
1696452349478, 675.000000, 227.000000, 70.000000, 20.000000,236.000000, 69.000000, 21.000000
1696452349525, 638.000000, 219.000000, 70.000000, 21.000000,238.000000, 69.000000, 21.000000
1696452349557, 659.000000, 113.000000, 68.000000, 21.000000,128.000000, 69.000000, 21.000000
1696452349627, 647.000000, 220.000000, 70.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452349696, 666.000000, 221.000000, 70.000000, 21.000000,237.000000, 70.000000, 21.000000
1696452349728, 666.000000, 221.000000, 70.000000, 21.000000,237.000000, 70.000000, 21.000000
1696452349779, 667.000000, 219.000000, 69.000000, 21.000000,235.000000, 70.000000, 21.000000
1696452349829, 618.000000, 219.000000, 70.000000, 21.000000,235.000000, 69.000000, 21.000000
1696452349879, 666.000000, 155.000000, 71.000000, 21.000000,125.000000, 70.000000, 21.000000
1696452349929, 658.000000, 220.000000, 69.000000, 21.000000,236.000000, 70.000000, 21.000000
1696452349979, 666.000000, 220.000000, 71.000000, 21.000000,237.000000, 69.000000, 21.000000
1696452350031, 585.000000, 219.000000, 68.000000, 21.000000,233.000000, 69.000000, 21.000000
1696452350080, 671.000000, 221.000000, 70.000000, 21.000000,237.000000, 70.000000, 21.000000
1696452350138, 477.000000, 93.000000, 70.000000, 21.000000,103.000000, 70.000000, 21.000000
1696452350179, 666.000000, 220.000000, 69.000000, 21.000000,234.000000, 69.000000, 21.000000
1696452350231, 647.000000, 218.000000, 70.000000, 21.000000,232.000000, 69.000000, 21.000000
1696452350279, 625.000000, 92.000000, 69.000000, 20.000000,133.000000, 69.000000, 22.000000
1696452350346, 629.000000, 219.000000, 70.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452350397, 619.000000, 91.000000, 69.000000, 20.000000,101.000000, 69.000000, 21.000000
1696452350449, 664.000000, 218.000000, 69.000000, 20.000000,236.000000, 69.000000, 21.000000
1696452350499, 671.000000, 226.000000, 70.000000, 21.000000,237.000000, 70.000000, 21.000000
1696452350550, 645.000000, 227.000000, 70.000000, 21.000000,236.000000, 70.000000, 21.000000
1696452350600, 586.000000, 99.000000, 70.000000, 21.000000,100.000000, 69.000000, 21.000000
1696452350666, 644.000000, 229.000000, 70.000000, 21.000000,236.000000, 69.000000, 21.000000
1696452350715, 614.000000, 103.000000, 71.000000, 21.000000,100.000000, 70.000000, 22.000000
